Publication Effective Date: 07/27/2017 08:59:28 AM

Ratesheet Name,Product,Rate,15 Days Lock,30 Days Lock,45 Days Lock,60 Days Lock,75 Days Lock,90 Days Lock
Dallas Wholesale - Borrower Paid,USDA Rural Housing Fixed 30 (USDAF30),3.990,-3.156,-3.047,-2.937,-2.843,,-2.468
Dallas Wholesale - Borrower Paid,USDA Rural Housing Fixed 30 (USDAF30),4.000,-3.189,-3.080,-2.971,-2.876,,-2.501
Dallas Wholesale - Borrower Paid,USDA Rural Housing Fixed 30 (USDAF30),4.125,-3.595,-3.486,-3.376,-3.282,,-2.907
Dallas Wholesale - Borrower Paid,USDA Rural Housing Fixed 30 (USDAF30),4.250,-3.762,-3.691,-3.621,-3.560,,-3.185
Dallas Wholesale - Borrower Paid,USDA Rural Housing Fixed 30 (USDAF30),4.300,-3.870,-3.799,-3.729,-3.668,,-3.293
Dallas Wholesale - Borrower Paid,USDA Rural Housing Fixed 30 (USDAF30),4.375,-4.100,-4.030,-3.959,-3.898,,-3.523
Dallas Wholesale - Borrower Paid,USDA Rural Housing Fixed 30 (USDAF30),4.450,-4.262,-4.192,-4.122,-4.061,,-3.686
Dallas Wholesale - Borrower Paid,USDA Rural Housing Fixed 30 (USDAF30),4.500,-4.397,-4.327,-4.257,-4.196,,-3.821
Dallas Wholesale - Borrower Paid,USDA Rural Housing Fixed 30 (USDAF30),4.550,-4.528,-4.457,-4.387,-4.326,,-3.951
Dallas Wholesale - Borrower Paid,USDA Rural Housing Fixed 30 (USDAF30),4.625,-4.714,-4.643,-4.573,-4.512,,-4.137
Dallas Wholesale - Borrower Paid,USDA Rural Housing Fixed 30 (USDAF30),4.750,-4.633,-4.524,-4.415,-4.320,,-3.945
Dallas Wholesale - Borrower Paid,USDA Rural Housing Fixed 30 (USDAF30),4.875,-4.881,-4.771,-4.662,-4.567,,-4.192
Dallas Wholesale - Borrower Paid,USDA Rural Housing Fixed 30 (USDAF30),4.990,-5.076,-4.967,-4.857,-4.763,,-4.388
Dallas Wholesale - Borrower Paid,USDA Rural Housing Fixed 30 (USDAF30),5.000,-5.940,-5.831,-5.721,-5.626,,-5.251
Dallas Wholesale - Borrower Paid,USDA Rural Housing Fixed 30 (USDAF30),5.125,-5.344,-5.235,-5.125,-5.031,,-4.656
Dallas Wholesale - Borrower Paid,USDA Rural Housing Fixed 30 (USDAF30),5.250,-5.636,-5.581,-5.527,-5.479,,-5.104
Dallas Wholesale - Borrower Paid,USDA Rural Housing Fixed 30 (USDAF30),5.375,-5.894,-5.840,-5.785,-5.738,,-5.363
Dallas Wholesale - Borrower Paid,USDA Rural Housing Fixed 30 (USDAF30),5.500,-6.140,-6.086,-6.031,-5.984,,-5.609
Dallas Wholesale - Borrower Paid,VA Fixed 15 (VF15),2.750,-0.531,-0.485,-0.435,-0.388,,-0.013
Dallas Wholesale - Borrower Paid,VA Fixed 15 (VF15),2.875,-0.933,-0.886,-0.836,-0.789,,-0.414
Dallas Wholesale - Borrower Paid,VA Fixed 15 (VF15),2.990,-1.302,-1.255,-1.205,-1.158,,-0.783
Dallas Wholesale - Borrower Paid,VA Fixed 15 (VF15),3.000,-1.334,-1.287,-1.237,-1.190,,-0.815
Dallas Wholesale - Borrower Paid,VA Fixed 15 (VF15),3.125,-1.735,-1.688,-1.638,-1.591,,-1.216
Dallas Wholesale - Borrower Paid,VA Fixed 15 (VF15),3.250,-2.250,-2.187,-2.120,-2.058,,-1.683
Dallas Wholesale - Borrower Paid,VA Fixed 15 (VF15),3.375,-2.638,-2.575,-2.509,-2.446,,-2.071
Dallas Wholesale - Borrower Paid,VA Fixed 15 (VF15),3.500,-3.016,-2.954,-2.887,-2.825,,-2.450
Dallas Wholesale - Borrower Paid,VA Fixed 15 (VF15),3.625,-3.385,-3.323,-3.256,-3.193,,-2.818
Dallas Wholesale - Borrower Paid,VA Fixed 15 (VF15),3.750,-3.566,-3.512,-3.453,-3.399,,-3.024
Dallas Wholesale - Borrower Paid,VA Fixed 15 (VF15),3.875,-3.939,-3.884,-3.826,-3.771,,-3.396
Dallas Wholesale - Borrower Paid,VA Fixed 15 (VF15),3.990,-4.254,-4.199,-4.141,-4.086,,-3.711
Dallas Wholesale - Borrower Paid,VA Fixed 15 (VF15),4.000,-4.281,-4.226,-4.168,-4.113,,-3.738
Dallas Wholesale - Borrower Paid,VA Fixed 15 (VF15),4.125,-4.596,-4.541,-4.483,-4.428,,-4.053
Dallas Wholesale - Borrower Paid,VA Fixed 15 (VF15),4.250,-2.570,-2.531,-2.489,-2.450,,-2.075
Dallas Wholesale - Borrower Paid,VA Fixed 15 (VF15),4.375,-2.874,-2.835,-2.793,-2.754,,-2.379
Dallas Wholesale - Borrower Paid,VA Fixed 15 (VF15),4.500,-3.163,-3.124,-3.082,-3.043,,-2.668
Dallas Wholesale - Borrower Paid,VA Fixed 30 (VF30),3.250,-0.794,-0.716,-0.638,-0.570,,-0.195
Dallas Wholesale - Borrower Paid,VA Fixed 30 (VF30),3.375,-1.235,-1.157,-1.078,-1.011,,-0.636
Dallas Wholesale - Borrower Paid,VA Fixed 30 (VF30),3.500,-1.664,-1.585,-1.507,-1.440,,-1.065
Dallas Wholesale - Borrower Paid,VA Fixed 30 (VF30),3.625,-2.128,-2.050,-1.972,-1.904,,-1.529
Dallas Wholesale - Borrower Paid,VA Fixed 30 (VF30),3.750,-3.213,-3.104,-2.995,-2.900,,-2.525
Dallas Wholesale - Borrower Paid,VA Fixed 30 (VF30),3.875,-3.601,-3.492,-3.382,-3.288,,-2.913
Dallas Wholesale - Borrower Paid,VA Fixed 30 (VF30),3.990,-3.941,-3.832,-3.722,-3.628,,-3.253
Dallas Wholesale - Borrower Paid,VA Fixed 30 (VF30),4.000,-3.974,-3.865,-3.756,-3.661,,-3.286
Dallas Wholesale - Borrower Paid,VA Fixed 30 (VF30),4.125,-4.380,-4.271,-4.161,-4.067,,-3.692
Dallas Wholesale - Borrower Paid,VA Fixed 30 (VF30),4.250,-4.547,-4.476,-4.406,-4.345,,-3.970
Dallas Wholesale - Borrower Paid,VA Fixed 30 (VF30),4.300,-4.655,-4.584,-4.514,-4.453,,-4.078
Dallas Wholesale - Borrower Paid,VA Fixed 30 (VF30),4.375,-4.885,-4.815,-4.744,-4.683,,-4.308
Dallas Wholesale - Borrower Paid,VA Fixed 30 (VF30),4.450,-5.047,-4.977,-4.907,-4.846,,-4.471
Dallas Wholesale - Borrower Paid,VA Fixed 30 (VF30),4.500,-5.182,-5.112,-5.042,-4.981,,-4.606
Dallas Wholesale - Borrower Paid,VA Fixed 30 (VF30),4.550,-5.313,-5.242,-5.172,-5.111,,-4.736
Dallas Wholesale - Borrower Paid,VA Fixed 30 (VF30),4.625,-5.499,-5.428,-5.358,-5.297,,-4.922
Dallas Wholesale - Borrower Paid,VA Fixed 30 (VF30),4.750,-5.418,-5.309,-5.200,-5.105,,-4.730
Dallas Wholesale - Borrower Paid,VA Fixed 30 (VF30),4.875,-5.666,-5.556,-5.447,-5.352,,-4.977
Dallas Wholesale - Borrower Paid,VA Fixed 30 (VF30),4.990,-5.861,-5.752,-5.642,-5.548,,-5.173
Dallas Wholesale - Borrower Paid,VA Fixed 30 (VF30),5.000,-6.725,-6.616,-6.506,-6.411,,-6.036
Dallas Wholesale - Borrower Paid,VA Fixed 30 (VF30),5.125,-6.129,-6.020,-5.910,-5.816,,-5.441
Dallas Wholesale - Borrower Paid,VA Fixed 30 (VF30),5.250,-6.421,-6.366,-6.312,-6.264,,-5.889
Dallas Wholesale - Borrower Paid,VA Fixed 30 (VF30),5.375,-6.679,-6.625,-6.570,-6.523,,-6.148
Dallas Wholesale - Borrower Paid,VA Fixed 30 (VF30),5.500,-6.925,-6.871,-6.816,-6.769,,-6.394
Dallas Wholesale - Borrower Paid,Conforming High Balance 10/1 LIBOR ARM (CHBL10),2.875,2.739,2.895,3.052,3.208,,3.583
Dallas Wholesale - Borrower Paid,Conforming High Balance 10/1 LIBOR ARM (CHBL10),3.000,2.271,2.428,2.584,2.740,,3.115
Dallas Wholesale - Borrower Paid,Conforming High Balance 10/1 LIBOR ARM (CHBL10),3.125,1.804,1.960,2.116,2.273,,2.648
Dallas Wholesale - Borrower Paid,Conforming High Balance 10/1 LIBOR ARM (CHBL10),3.250,1.376,1.532,1.689,1.845,,2.220
Dallas Wholesale - Borrower Paid,Conforming High Balance 10/1 LIBOR ARM (CHBL10),3.375,0.954,1.110,1.267,1.423,,1.798
Dallas Wholesale - Borrower Paid,Conforming High Balance 10/1 LIBOR ARM (CHBL10),3.500,0.519,0.676,0.832,0.988,,1.363
Dallas Wholesale - Borrower Paid,Conforming High Balance 10/1 LIBOR ARM (CHBL10),3.625,0.092,0.249,0.405,0.561,,0.936
Dallas Wholesale - Borrower Paid,Conforming High Balance 10/1 LIBOR ARM (CHBL10),3.750,-0.341,-0.185,-0.029,0.127,,0.502
Dallas Wholesale - Borrower Paid,Conforming High Balance 10/1 LIBOR ARM (CHBL10),3.875,-0.778,-0.622,-0.465,-0.309,,0.066
Dallas Wholesale - Borrower Paid,Conforming High Balance 10/1 LIBOR ARM (CHBL10),3.990,-1.162,-1.006,-0.849,-0.693,,-0.318
Dallas Wholesale - Borrower Paid,Conforming High Balance 10/1 LIBOR ARM (CHBL10),4.125,-1.528,-1.371,-1.215,-1.059,,-0.684
Dallas Wholesale - Borrower Paid,Conforming High Balance 10/1 LIBOR ARM (CHBL10),4.250,-1.903,-1.747,-1.590,-1.434,,-1.059
Dallas Wholesale - Borrower Paid,Conforming High Balance 10/1 LIBOR ARM (CHBL10),4.375,-2.284,-2.128,-1.972,-1.816,,-1.441
Dallas Wholesale - Borrower Paid,Conforming High Balance 10/1 LIBOR ARM (CHBL10),4.500,-2.670,-2.514,-2.357,-2.201,,-1.826
Dallas Wholesale - Borrower Paid,Conforming High Balance 10/1 LIBOR ARM (CHBL10),4.625,-3.058,-2.901,-2.745,-2.589,,-2.214
Dallas Wholesale - Borrower Paid,Conforming High Balance 10/1 LIBOR ARM (CHBL10),4.750,-3.281,-3.125,-2.969,-2.813,,-2.438
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),3.250,4.076,4.154,4.237,4.315,,4.690
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),3.375,3.205,3.284,3.367,3.445,,3.820
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),3.450,2.711,2.789,2.872,2.950,,3.325
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),3.500,2.179,2.257,2.341,2.419,,2.794
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),3.550,1.903,1.981,2.065,2.143,,2.518
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),3.625,1.471,1.549,1.632,1.710,,2.085
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),3.700,1.051,1.129,1.212,1.290,,1.665
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),3.750,0.743,0.821,0.905,0.983,,1.358
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),3.800,0.504,0.582,0.665,0.743,,1.118
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),3.875,0.093,0.171,0.255,0.333,,0.708
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),3.950,-0.251,-0.173,-0.089,-0.011,,0.364
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),3.990,-0.434,-0.356,-0.273,-0.195,,0.180
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),4.000,-0.504,-0.426,-0.343,-0.265,,0.110
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),4.050,-0.729,-0.651,-0.567,-0.489,,-0.114
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),4.125,-1.074,-0.995,-0.912,-0.834,,-0.459
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),4.200,-1.492,-1.398,-1.298,-1.204,,-0.829
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),4.250,-1.702,-1.608,-1.508,-1.415,,-1.040
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),4.300,-1.918,-1.824,-1.724,-1.630,,-1.255
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),4.375,-2.193,-2.100,-2.000,-1.906,,-1.531
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),4.450,-2.485,-2.391,-2.291,-2.198,,-1.823
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),4.500,-2.591,-2.497,-2.397,-2.303,,-1.928
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),4.550,-2.452,-2.374,-2.291,-2.212,,-1.837
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),4.625,-2.754,-2.664,-2.581,-2.503,,-2.128
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),4.700,-3.139,-3.045,-2.945,-2.851,,-2.476
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),4.750,-3.304,-3.211,-3.111,-3.017,,-2.642
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),4.800,-3.474,-3.380,-3.280,-3.186,,-2.811
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),4.875,-3.685,-3.607,-3.524,-3.446,,-3.071
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),4.950,-3.950,-3.872,-3.789,-3.711,,-3.336
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),4.990,-4.061,-3.983,-3.899,-3.821,,-3.446
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),5.000,-3.991,-3.897,-3.797,-3.704,,-3.329
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),5.050,-3.328,-3.266,-3.199,-3.137,,-2.762
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),5.125,-3.680,-3.618,-3.551,-3.489,,-3.114
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),5.200,-4.051,-3.996,-3.938,-3.883,,-3.508
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),5.250,-4.174,-4.119,-4.061,-4.006,,-3.631
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),5.300,-4.301,-4.246,-4.188,-4.133,,-3.758
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),5.375,-4.471,-4.408,-4.350,-4.295,,-3.920
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),5.500,-4.773,-4.711,-4.644,-4.581,,-4.206
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 15 (CHBF15),2.750,1.647,1.694,1.744,1.791,,2.166
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 15 (CHBF15),2.875,1.164,1.211,1.261,1.308,,1.683
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 15 (CHBF15),2.990,0.723,0.770,0.820,0.867,,1.242
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 15 (CHBF15),3.000,0.673,0.720,0.770,0.817,,1.192
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 15 (CHBF15),3.125,0.109,0.164,0.219,0.277,,0.652
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 15 (CHBF15),3.250,-0.714,-0.651,-0.585,-0.522,,-0.147
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 15 (CHBF15),3.375,-1.149,-1.086,-1.019,-0.957,,-0.582
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 15 (CHBF15),3.500,-1.579,-1.508,-1.438,-1.366,,-0.991
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 15 (CHBF15),3.625,-2.072,-2.001,-1.931,-1.856,,-1.481
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 15 (CHBF15),3.750,-2.502,-2.432,-2.362,-2.287,,-1.912
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 15 (CHBF15),3.875,-2.875,-2.805,-2.734,-2.659,,-2.284
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 15 (CHBF15),3.990,-3.201,-3.131,-3.061,-2.986,,-2.611
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 15 (CHBF15),4.000,-3.202,-3.132,-3.061,-2.986,,-2.611
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 15 (CHBF15),4.125,-3.356,-3.185,-3.013,-2.901,,-2.526
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 15 (CHBF15),4.250,-3.715,-3.543,-3.371,-3.188,,-2.813
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 15 (CHBF15),4.375,-4.040,-3.868,-3.697,-3.513,,-3.138
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 15 (CHBF15),4.500,-4.343,-4.171,-3.999,-3.816,,-3.441
Dallas Wholesale - Borrower Paid,Conforming High Balance 7/1 LIBOR ARM (CHBL7),2.750,2.130,2.287,2.443,2.599,,2.974
Dallas Wholesale - Borrower Paid,Conforming High Balance 7/1 LIBOR ARM (CHBL7),2.875,1.716,1.873,2.029,2.185,,2.560
Dallas Wholesale - Borrower Paid,Conforming High Balance 7/1 LIBOR ARM (CHBL7),2.990,1.302,1.458,1.615,1.771,,2.146
Dallas Wholesale - Borrower Paid,Conforming High Balance 7/1 LIBOR ARM (CHBL7),3.125,0.891,1.047,1.203,1.360,,1.735
Dallas Wholesale - Borrower Paid,Conforming High Balance 7/1 LIBOR ARM (CHBL7),3.250,0.497,0.653,0.809,0.965,,1.340
Dallas Wholesale - Borrower Paid,Conforming High Balance 7/1 LIBOR ARM (CHBL7),3.375,0.101,0.258,0.414,0.570,,0.945
Dallas Wholesale - Borrower Paid,Conforming High Balance 7/1 LIBOR ARM (CHBL7),3.500,-0.314,-0.158,-0.001,0.155,,0.530
Dallas Wholesale - Borrower Paid,Conforming High Balance 7/1 LIBOR ARM (CHBL7),3.625,-0.729,-0.573,-0.417,-0.260,,0.115
Dallas Wholesale - Borrower Paid,Conforming High Balance 7/1 LIBOR ARM (CHBL7),3.750,-1.013,-0.857,-0.700,-0.544,,-0.169
Dallas Wholesale - Borrower Paid,Conforming High Balance 7/1 LIBOR ARM (CHBL7),3.875,-1.297,-1.141,-0.984,-0.828,,-0.453
Dallas Wholesale - Borrower Paid,Conforming High Balance 7/1 LIBOR ARM (CHBL7),3.990,-1.611,-1.455,-1.298,-1.142,,-0.767
Dallas Wholesale - Borrower Paid,Conforming High Balance 7/1 LIBOR ARM (CHBL7),4.125,-1.910,-1.754,-1.597,-1.441,,-1.066
Dallas Wholesale - Borrower Paid,Conforming High Balance 7/1 LIBOR ARM (CHBL7),4.250,-2.057,-1.900,-1.744,-1.588,,-1.213
Dallas Wholesale - Borrower Paid,Conforming High Balance 7/1 LIBOR ARM (CHBL7),4.375,-2.202,-2.046,-1.889,-1.733,,-1.358
Dallas Wholesale - Borrower Paid,Conforming High Balance 7/1 LIBOR ARM (CHBL7),4.500,-2.425,-2.269,-2.113,-1.956,,-1.581
Dallas Wholesale - Borrower Paid,Conforming High Balance 5/1 LIBOR ARM (CHBL5),2.500,2.034,2.190,2.346,2.503,,2.878
Dallas Wholesale - Borrower Paid,Conforming High Balance 5/1 LIBOR ARM (CHBL5),2.625,1.697,1.853,2.010,2.166,,2.541
Dallas Wholesale - Borrower Paid,Conforming High Balance 5/1 LIBOR ARM (CHBL5),2.750,1.296,1.452,1.608,1.764,,2.139
Dallas Wholesale - Borrower Paid,Conforming High Balance 5/1 LIBOR ARM (CHBL5),2.875,0.898,1.054,1.210,1.366,,1.741
Dallas Wholesale - Borrower Paid,Conforming High Balance 5/1 LIBOR ARM (CHBL5),2.990,0.579,0.735,0.891,1.047,,1.422
Dallas Wholesale - Borrower Paid,Conforming High Balance 5/1 LIBOR ARM (CHBL5),3.125,0.261,0.417,0.574,0.730,,1.105
Dallas Wholesale - Borrower Paid,Conforming High Balance 5/1 LIBOR ARM (CHBL5),3.250,-0.090,0.066,0.222,0.379,,0.754
Dallas Wholesale - Borrower Paid,Conforming High Balance 5/1 LIBOR ARM (CHBL5),3.375,-0.443,-0.287,-0.131,0.025,,0.400
Dallas Wholesale - Borrower Paid,Conforming High Balance 5/1 LIBOR ARM (CHBL5),3.500,-0.778,-0.622,-0.465,-0.309,,0.066
Dallas Wholesale - Borrower Paid,Conforming High Balance 5/1 LIBOR ARM (CHBL5),3.625,-1.103,-0.947,-0.791,-0.635,,-0.260
Dallas Wholesale - Borrower Paid,Conforming High Balance 5/1 LIBOR ARM (CHBL5),3.750,-1.285,-1.129,-0.973,-0.816,,-0.441
Dallas Wholesale - Borrower Paid,Conforming High Balance 5/1 LIBOR ARM (CHBL5),3.875,-1.470,-1.313,-1.157,-1.001,,-0.626
Dallas Wholesale - Borrower Paid,Conforming High Balance 5/1 LIBOR ARM (CHBL5),4.000,-1.681,-1.525,-1.369,-1.213,,-0.838
Dallas Wholesale - Borrower Paid,Conforming High Balance 5/1 LIBOR ARM (CHBL5),4.125,-1.883,-1.727,-1.571,-1.415,,-1.040
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 30 (FHBF30),3.250,0.060,0.138,0.216,0.284,,0.659
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 30 (FHBF30),3.375,-0.418,-0.340,-0.262,-0.194,,0.181
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 30 (FHBF30),3.500,-0.881,-0.802,-0.724,-0.657,,-0.282
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 30 (FHBF30),3.625,-1.374,-1.296,-1.218,-1.150,,-0.775
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 30 (FHBF30),3.750,-2.189,-2.080,-1.971,-1.876,,-1.501
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 30 (FHBF30),3.875,-2.611,-2.501,-2.392,-2.297,,-1.922
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 30 (FHBF30),3.990,-2.976,-2.866,-2.757,-2.662,,-2.287
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 30 (FHBF30),4.000,-3.014,-2.905,-2.795,-2.701,,-2.326
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 30 (FHBF30),4.125,-3.446,-3.336,-3.227,-3.132,,-2.757
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 30 (FHBF30),4.250,-3.147,-3.077,-3.007,-2.946,,-2.571
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 30 (FHBF30),4.300,-3.254,-3.184,-3.113,-3.053,,-2.678
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 30 (FHBF30),4.375,-3.519,-3.449,-3.378,-3.317,,-2.942
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 30 (FHBF30),4.450,-3.674,-3.604,-3.534,-3.473,,-3.098
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 30 (FHBF30),4.500,-3.843,-3.773,-3.703,-3.642,,-3.267
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 30 (FHBF30),4.550,-3.940,-3.870,-3.799,-3.739,,-3.364
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 30 (FHBF30),4.625,-4.182,-4.112,-4.042,-3.981,,-3.606
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 30 (FHBF30),4.750,-2.950,-2.840,-2.731,-2.636,,-2.261
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 30 (FHBF30),4.875,-3.228,-3.119,-3.010,-2.915,,-2.540
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 30 (FHBF30),4.990,-3.444,-3.334,-3.225,-3.130,,-2.755
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 30 (FHBF30),5.000,-3.471,-3.362,-3.252,-3.157,,-2.782
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 30 (FHBF30),5.125,-3.744,-3.635,-3.525,-3.431,,-3.056
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 30 (FHBF30),5.250,-3.698,-3.643,-3.589,-3.541,,-3.166
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 30 (FHBF30),5.375,-3.994,-3.939,-3.884,-3.837,,-3.462
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 30 (FHBF30),5.500,-4.276,-4.221,-4.166,-4.119,,-3.744
Dallas Wholesale - Borrower Paid,FHA High Balance 5/1 CMT ARM (FHBT5),2.250,2.008,2.164,2.321,2.477,,2.852
Dallas Wholesale - Borrower Paid,FHA High Balance 5/1 CMT ARM (FHBT5),2.375,1.459,1.615,1.771,1.927,,2.302
Dallas Wholesale - Borrower Paid,FHA High Balance 5/1 CMT ARM (FHBT5),2.500,0.910,1.067,1.223,1.379,,1.754
Dallas Wholesale - Borrower Paid,FHA High Balance 5/1 CMT ARM (FHBT5),2.625,0.365,0.521,0.678,0.834,,1.209
Dallas Wholesale - Borrower Paid,FHA High Balance 5/1 CMT ARM (FHBT5),2.750,-0.130,0.026,0.182,0.338,,0.713
Dallas Wholesale - Borrower Paid,FHA High Balance 5/1 CMT ARM (FHBT5),2.875,-0.468,-0.312,-0.155,0.001,,0.376
Dallas Wholesale - Borrower Paid,FHA High Balance 5/1 CMT ARM (FHBT5),3.000,-0.805,-0.649,-0.492,-0.336,,0.039
Dallas Wholesale - Borrower Paid,FHA High Balance 5/1 CMT ARM (FHBT5),3.125,-1.141,-0.985,-0.829,-0.672,,-0.297
Dallas Wholesale - Borrower Paid,FHA High Balance 5/1 CMT ARM (FHBT5),3.250,-1.464,-1.308,-1.152,-0.996,,-0.621
Dallas Wholesale - Borrower Paid,FHA High Balance 5/1 CMT ARM (FHBT5),3.375,-1.487,-1.331,-1.175,-1.018,,-0.643
Dallas Wholesale - Borrower Paid,FHA High Balance 5/1 CMT ARM (FHBT5),3.500,-1.509,-1.353,-1.197,-1.040,,-0.665
Dallas Wholesale - Borrower Paid,FHA High Balance 5/1 CMT ARM (FHBT5),3.625,-1.529,-1.372,-1.216,-1.060,,-0.685
Dallas Wholesale - Borrower Paid,FHA High Balance 5/1 CMT ARM (FHBT5),3.750,-1.535,-1.379,-1.223,-1.067,,-0.692
Dallas Wholesale - Borrower Paid,FHA High Balance 5/1 CMT ARM (FHBT5),3.875,-1.836,-1.680,-1.523,-1.367,,-0.992
Dallas Wholesale - Borrower Paid,FHA High Balance 5/1 CMT ARM (FHBT5),4.000,-2.134,-1.977,-1.821,-1.665,,-1.290
Dallas Wholesale - Borrower Paid,FHA High Balance 5/1 CMT ARM (FHBT5),4.125,-2.426,-2.269,-2.113,-1.957,,-1.582
Dallas Wholesale - Borrower Paid,FHA High Balance 5/1 CMT ARM (FHBT5),4.250,-2.704,-2.547,-2.391,-2.235,,-1.860
Dallas Wholesale - Borrower Paid,VA High Balance Fixed 30 (VHBF30),3.250,0.497,0.576,0.654,0.721,,1.096
Dallas Wholesale - Borrower Paid,VA High Balance Fixed 30 (VHBF30),3.375,0.019,0.097,0.176,0.243,,0.618
Dallas Wholesale - Borrower Paid,VA High Balance Fixed 30 (VHBF30),3.500,-0.443,-0.365,-0.287,-0.219,,0.156
