Publication Effective Date: 07/26/2017 02:42:25 PM

Ratesheet Name,Product,Rate,15 Days Lock,30 Days Lock,45 Days Lock,60 Days Lock,75 Days Lock,90 Days Lock
Dallas Wholesale - Borrower Paid,Conforming Fixed 15 (CF15),2.750,0.556,0.626,0.638,0.709,,1.084
Dallas Wholesale - Borrower Paid,Conforming Fixed 15 (CF15),2.875,-0.056,0.014,0.027,0.097,,0.472
Dallas Wholesale - Borrower Paid,Conforming Fixed 15 (CF15),2.990,-0.529,-0.459,-0.446,-0.376,,-0.001
Dallas Wholesale - Borrower Paid,Conforming Fixed 15 (CF15),3.000,-0.596,-0.534,-0.494,-0.424,,-0.049
Dallas Wholesale - Borrower Paid,Conforming Fixed 15 (CF15),3.125,-1.083,-1.020,-0.958,-0.891,,-0.516
Dallas Wholesale - Borrower Paid,Conforming Fixed 15 (CF15),3.250,-1.682,-1.620,-1.557,-1.490,,-1.115
Dallas Wholesale - Borrower Paid,Conforming Fixed 15 (CF15),3.375,-2.163,-2.101,-2.038,-1.972,,-1.597
Dallas Wholesale - Borrower Paid,Conforming Fixed 15 (CF15),3.500,-2.558,-2.487,-2.417,-2.342,,-1.967
Dallas Wholesale - Borrower Paid,Conforming Fixed 15 (CF15),3.625,-3.021,-2.951,-2.881,-2.806,,-2.431
Dallas Wholesale - Borrower Paid,Conforming Fixed 15 (CF15),3.750,-3.568,-3.498,-3.428,-3.353,,-2.978
Dallas Wholesale - Borrower Paid,Conforming Fixed 15 (CF15),3.875,-3.991,-3.921,-3.850,-3.775,,-3.400
Dallas Wholesale - Borrower Paid,Conforming Fixed 15 (CF15),3.990,-4.320,-4.250,-4.179,-4.104,,-3.729
Dallas Wholesale - Borrower Paid,Conforming Fixed 15 (CF15),4.000,-4.225,-4.155,-4.085,-4.010,,-3.635
Dallas Wholesale - Borrower Paid,Conforming Fixed 15 (CF15),4.125,-4.341,-4.255,-4.169,-4.078,,-3.703
Dallas Wholesale - Borrower Paid,Conforming Fixed 15 (CF15),4.250,-4.831,-4.745,-4.659,-4.568,,-4.193
Dallas Wholesale - Borrower Paid,Conforming Fixed 15 (CF15),4.375,-5.203,-5.118,-5.032,-4.940,,-4.565
Dallas Wholesale - Borrower Paid,Conforming Fixed 15 (CF15),4.500,-5.506,-5.420,-5.334,-5.243,,-4.868
Dallas Wholesale - Borrower Paid,Conforming Fixed 30 (CF30),3.250,2.620,2.691,2.766,2.836,,3.211
Dallas Wholesale - Borrower Paid,Conforming Fixed 30 (CF30),3.375,1.619,1.690,1.765,1.835,,2.210
Dallas Wholesale - Borrower Paid,Conforming Fixed 30 (CF30),3.450,1.123,1.193,1.268,1.339,,1.714
Dallas Wholesale - Borrower Paid,Conforming Fixed 30 (CF30),3.500,0.761,0.839,0.922,0.998,,1.373
Dallas Wholesale - Borrower Paid,Conforming Fixed 30 (CF30),3.550,0.408,0.486,0.570,0.648,,1.023
Dallas Wholesale - Borrower Paid,Conforming Fixed 30 (CF30),3.625,-0.144,-0.066,0.017,0.095,,0.470
Dallas Wholesale - Borrower Paid,Conforming Fixed 30 (CF30),3.700,-0.626,-0.548,-0.465,-0.387,,-0.012
Dallas Wholesale - Borrower Paid,Conforming Fixed 30 (CF30),3.750,-0.907,-0.829,-0.745,-0.667,,-0.292
Dallas Wholesale - Borrower Paid,Conforming Fixed 30 (CF30),3.800,-1.184,-1.106,-1.022,-0.944,,-0.569
Dallas Wholesale - Borrower Paid,Conforming Fixed 30 (CF30),3.875,-1.563,-1.485,-1.401,-1.323,,-0.948
Dallas Wholesale - Borrower Paid,Conforming Fixed 30 (CF30),3.950,-1.953,-1.874,-1.791,-1.713,,-1.338
Dallas Wholesale - Borrower Paid,Conforming Fixed 30 (CF30),3.990,-2.123,-2.045,-1.962,-1.883,,-1.508
Dallas Wholesale - Borrower Paid,Conforming Fixed 30 (CF30),4.000,-2.107,-2.029,-1.945,-1.867,,-1.492
Dallas Wholesale - Borrower Paid,Conforming Fixed 30 (CF30),4.050,-2.341,-2.247,-2.147,-2.053,,-1.678
Dallas Wholesale - Borrower Paid,Conforming Fixed 30 (CF30),4.125,-2.770,-2.677,-2.577,-2.483,,-2.108
Dallas Wholesale - Borrower Paid,Conforming Fixed 30 (CF30),4.200,-3.130,-3.036,-2.936,-2.842,,-2.467
Dallas Wholesale - Borrower Paid,Conforming Fixed 30 (CF30),4.250,-3.344,-3.250,-3.150,-3.056,,-2.681
Dallas Wholesale - Borrower Paid,Conforming Fixed 30 (CF30),4.300,-3.562,-3.468,-3.368,-3.274,,-2.899
Dallas Wholesale - Borrower Paid,Conforming Fixed 30 (CF30),4.375,-3.932,-3.838,-3.738,-3.645,,-3.270
Dallas Wholesale - Borrower Paid,Conforming Fixed 30 (CF30),4.450,-4.262,-4.169,-4.069,-3.975,,-3.600
Dallas Wholesale - Borrower Paid,Conforming Fixed 30 (CF30),4.500,-4.403,-4.309,-4.209,-4.115,,-3.740
Dallas Wholesale - Borrower Paid,Conforming Fixed 30 (CF30),4.550,-4.565,-4.471,-4.371,-4.277,,-3.902
Dallas Wholesale - Borrower Paid,Conforming Fixed 30 (CF30),4.625,-4.939,-4.845,-4.745,-4.651,,-4.276
Dallas Wholesale - Borrower Paid,Conforming Fixed 30 (CF30),4.700,-5.255,-5.161,-5.061,-4.967,,-4.592
Dallas Wholesale - Borrower Paid,Conforming Fixed 30 (CF30),4.750,-5.446,-5.352,-5.252,-5.158,,-4.783
Dallas Wholesale - Borrower Paid,Conforming Fixed 30 (CF30),4.800,-5.639,-5.546,-5.446,-5.352,,-4.977
Dallas Wholesale - Borrower Paid,Conforming Fixed 30 (CF30),4.875,-5.974,-5.880,-5.780,-5.686,,-5.311
Dallas Wholesale - Borrower Paid,Conforming Fixed 30 (CF30),4.950,-6.271,-6.177,-6.077,-5.983,,-5.608
Dallas Wholesale - Borrower Paid,Conforming Fixed 30 (CF30),4.990,-6.383,-6.289,-6.189,-6.095,,-5.720
Dallas Wholesale - Borrower Paid,Conforming Fixed 30 (CF30),5.000,-6.370,-6.277,-6.177,-6.083,,-5.708
Dallas Wholesale - Borrower Paid,Conforming Fixed 30 (CF30),5.050,-6.398,-6.343,-6.285,-6.230,,-5.855
Dallas Wholesale - Borrower Paid,Conforming Fixed 30 (CF30),5.125,-6.761,-6.707,-6.648,-6.594,,-6.219
Dallas Wholesale - Borrower Paid,Conforming Fixed 30 (CF30),5.200,-7.102,-7.048,-6.989,-6.935,,-6.560
Dallas Wholesale - Borrower Paid,Conforming Fixed 30 (CF30),5.250,-7.275,-7.220,-7.162,-7.107,,-6.732
Dallas Wholesale - Borrower Paid,Conforming Fixed 30 (CF30),5.300,-7.450,-7.395,-7.337,-7.282,,-6.907
Dallas Wholesale - Borrower Paid,Conforming Fixed 30 (CF30),5.375,-7.673,-7.618,-7.560,-7.505,,-7.130
Dallas Wholesale - Borrower Paid,Conforming Fixed 30 (CF30),5.500,-7.975,-7.920,-7.862,-7.807,,-7.432
Dallas Wholesale - Borrower Paid,Conforming Fixed 10 (CF10),2.750,-0.130,-0.060,-0.048,0.023,,0.398
Dallas Wholesale - Borrower Paid,Conforming Fixed 10 (CF10),2.875,-0.534,-0.463,-0.451,-0.381,,-0.006
Dallas Wholesale - Borrower Paid,Conforming Fixed 10 (CF10),2.990,-0.845,-0.775,-0.762,-0.692,,-0.317
Dallas Wholesale - Borrower Paid,Conforming Fixed 10 (CF10),3.000,-0.876,-0.806,-0.793,-0.723,,-0.348
Dallas Wholesale - Borrower Paid,Conforming Fixed 10 (CF10),3.125,-1.258,-1.196,-1.133,-1.066,,-0.691
Dallas Wholesale - Borrower Paid,Conforming Fixed 10 (CF10),3.250,-1.966,-1.895,-1.820,-1.750,,-1.375
Dallas Wholesale - Borrower Paid,Conforming Fixed 10 (CF10),3.375,-2.297,-2.227,-2.152,-2.081,,-1.706
Dallas Wholesale - Borrower Paid,Conforming Fixed 10 (CF10),3.500,-2.615,-2.544,-2.474,-2.399,,-2.024
Dallas Wholesale - Borrower Paid,Conforming Fixed 10 (CF10),3.625,-2.997,-2.927,-2.856,-2.781,,-2.406
Dallas Wholesale - Borrower Paid,Conforming Fixed 10 (CF10),3.750,-3.441,-3.370,-3.300,-3.225,,-2.850
Dallas Wholesale - Borrower Paid,Conforming Fixed 10 (CF10),3.875,-3.810,-3.740,-3.670,-3.595,,-3.220
Dallas Wholesale - Borrower Paid,Conforming Fixed 10 (CF10),3.990,-4.125,-4.055,-3.984,-3.909,,-3.534
Dallas Wholesale - Borrower Paid,Conforming Fixed 10 (CF10),4.000,-4.058,-3.988,-3.917,-3.842,,-3.467
Dallas Wholesale - Borrower Paid,Conforming Fixed 10 (CF10),4.125,-4.355,-4.269,-4.183,-4.091,,-3.716
Dallas Wholesale - Borrower Paid,Conforming Fixed 10 (CF10),4.250,-4.753,-4.668,-4.582,-4.490,,-4.115
Dallas Wholesale - Borrower Paid,Conforming Fixed 10 (CF10),4.375,-5.090,-5.004,-4.918,-4.827,,-4.452
Dallas Wholesale - Borrower Paid,Conforming Fixed 10 (CF10),4.500,-5.395,-5.309,-5.223,-5.131,,-4.756
Dallas Wholesale - Borrower Paid,Conforming Fixed 20 (CF20),3.250,0.621,0.691,0.766,0.837,,1.212
Dallas Wholesale - Borrower Paid,Conforming Fixed 20 (CF20),3.375,-0.164,-0.093,-0.018,0.052,,0.427
Dallas Wholesale - Borrower Paid,Conforming Fixed 20 (CF20),3.500,-0.884,-0.813,-0.738,-0.668,,-0.293
Dallas Wholesale - Borrower Paid,Conforming Fixed 20 (CF20),3.625,-1.592,-1.514,-1.431,-1.353,,-0.978
Dallas Wholesale - Borrower Paid,Conforming Fixed 20 (CF20),3.750,-2.238,-2.160,-2.076,-1.998,,-1.623
Dallas Wholesale - Borrower Paid,Conforming Fixed 20 (CF20),3.875,-2.810,-2.732,-2.649,-2.571,,-2.196
Dallas Wholesale - Borrower Paid,Conforming Fixed 20 (CF20),3.990,-3.224,-3.146,-3.063,-2.985,,-2.610
Dallas Wholesale - Borrower Paid,Conforming Fixed 20 (CF20),4.000,-3.257,-3.179,-3.096,-3.018,,-2.643
Dallas Wholesale - Borrower Paid,Conforming Fixed 20 (CF20),4.125,-3.431,-3.337,-3.237,-3.144,,-2.769
Dallas Wholesale - Borrower Paid,Conforming Fixed 20 (CF20),4.250,-4.025,-3.931,-3.831,-3.738,,-3.363
Dallas Wholesale - Borrower Paid,Conforming Fixed 20 (CF20),4.375,-4.583,-4.490,-4.390,-4.296,,-3.921
Dallas Wholesale - Borrower Paid,Conforming Fixed 20 (CF20),4.500,-5.059,-4.981,-4.897,-4.819,,-4.444
Dallas Wholesale - Borrower Paid,Conforming Fixed 20 (CF20),4.625,-5.660,-5.567,-5.467,-5.373,,-4.998
Dallas Wholesale - Borrower Paid,Conforming Fixed 20 (CF20),4.750,-6.204,-6.110,-6.010,-5.916,,-5.541
Dallas Wholesale - Borrower Paid,Conforming Fixed 20 (CF20),4.875,-6.697,-6.603,-6.503,-6.410,,-6.035
Dallas Wholesale - Borrower Paid,Conforming Fixed 20 (CF20),4.990,-7.033,-6.940,-6.840,-6.746,,-6.371
Dallas Wholesale - Borrower Paid,Conforming Fixed 20 (CF20),5.000,-7.018,-6.925,-6.825,-6.731,,-6.356
Dallas Wholesale - Borrower Paid,Conforming Fixed 20 (CF20),5.125,-6.861,-6.806,-6.747,-6.693,,-6.318
Dallas Wholesale - Borrower Paid,Conforming Fixed 20 (CF20),5.250,-7.295,-7.241,-7.182,-7.128,,-6.753
Dallas Wholesale - Borrower Paid,Conforming 10/1 LIBOR ARM (CL10),2.875,2.416,2.572,2.728,2.885,,3.260
Dallas Wholesale - Borrower Paid,Conforming 10/1 LIBOR ARM (CL10),3.000,1.949,2.105,2.262,2.418,,2.793
Dallas Wholesale - Borrower Paid,Conforming 10/1 LIBOR ARM (CL10),3.125,1.482,1.639,1.795,1.951,,2.326
Dallas Wholesale - Borrower Paid,Conforming 10/1 LIBOR ARM (CL10),3.250,1.055,1.211,1.368,1.524,,1.899
Dallas Wholesale - Borrower Paid,Conforming 10/1 LIBOR ARM (CL10),3.375,0.634,0.790,0.946,1.103,,1.478
Dallas Wholesale - Borrower Paid,Conforming 10/1 LIBOR ARM (CL10),3.500,0.200,0.356,0.512,0.669,,1.044
Dallas Wholesale - Borrower Paid,Conforming 10/1 LIBOR ARM (CL10),3.625,-0.226,-0.070,0.086,0.243,,0.618
Dallas Wholesale - Borrower Paid,Conforming 10/1 LIBOR ARM (CL10),3.750,-0.659,-0.503,-0.347,-0.190,,0.185
Dallas Wholesale - Borrower Paid,Conforming 10/1 LIBOR ARM (CL10),3.875,-1.095,-0.938,-0.782,-0.626,,-0.251
Dallas Wholesale - Borrower Paid,Conforming 10/1 LIBOR ARM (CL10),3.990,-1.478,-1.322,-1.166,-1.009,,-0.634
Dallas Wholesale - Borrower Paid,Conforming 10/1 LIBOR ARM (CL10),4.125,-1.843,-1.687,-1.531,-1.374,,-0.999
Dallas Wholesale - Borrower Paid,Conforming 10/1 LIBOR ARM (CL10),4.250,-2.217,-2.061,-1.905,-1.749,,-1.374
Dallas Wholesale - Borrower Paid,Conforming 10/1 LIBOR ARM (CL10),4.375,-2.598,-2.442,-2.286,-2.130,,-1.755
Dallas Wholesale - Borrower Paid,Conforming 10/1 LIBOR ARM (CL10),4.500,-2.983,-2.827,-2.671,-2.514,,-2.139
Dallas Wholesale - Borrower Paid,Conforming 10/1 LIBOR ARM (CL10),4.625,-3.370,-3.214,-3.058,-2.901,,-2.526
Dallas Wholesale - Borrower Paid,Conforming 10/1 LIBOR ARM (CL10),4.750,-3.594,-3.438,-3.282,-3.125,,-2.750
Dallas Wholesale - Borrower Paid,Conforming 7/1 LIBOR ARM (CL7),2.750,1.245,1.401,1.557,1.713,,2.088
Dallas Wholesale - Borrower Paid,Conforming 7/1 LIBOR ARM (CL7),2.875,0.830,0.987,1.143,1.299,,1.674
Dallas Wholesale - Borrower Paid,Conforming 7/1 LIBOR ARM (CL7),2.990,0.416,0.572,0.728,0.885,,1.260
Dallas Wholesale - Borrower Paid,Conforming 7/1 LIBOR ARM (CL7),3.125,0.005,0.161,0.317,0.473,,0.848
Dallas Wholesale - Borrower Paid,Conforming 7/1 LIBOR ARM (CL7),3.250,-0.390,-0.234,-0.077,0.079,,0.454
Dallas Wholesale - Borrower Paid,Conforming 7/1 LIBOR ARM (CL7),3.375,-0.785,-0.629,-0.473,-0.316,,0.059
Dallas Wholesale - Borrower Paid,Conforming 7/1 LIBOR ARM (CL7),3.500,-1.200,-1.044,-0.888,-0.732,,-0.357
Dallas Wholesale - Borrower Paid,Conforming 7/1 LIBOR ARM (CL7),3.625,-1.616,-1.460,-1.303,-1.147,,-0.772
Dallas Wholesale - Borrower Paid,Conforming 7/1 LIBOR ARM (CL7),3.750,-1.900,-1.743,-1.587,-1.431,,-1.056
Dallas Wholesale - Borrower Paid,Conforming 7/1 LIBOR ARM (CL7),3.875,-2.184,-2.027,-1.871,-1.715,,-1.340
Dallas Wholesale - Borrower Paid,Conforming 7/1 LIBOR ARM (CL7),3.990,-2.498,-2.342,-2.185,-2.029,,-1.654
Dallas Wholesale - Borrower Paid,Conforming 7/1 LIBOR ARM (CL7),4.125,-2.797,-2.641,-2.484,-2.328,,-1.953
Dallas Wholesale - Borrower Paid,Conforming 7/1 LIBOR ARM (CL7),4.250,-2.943,-2.787,-2.631,-2.475,,-2.100
Dallas Wholesale - Borrower Paid,Conforming 7/1 LIBOR ARM (CL7),4.375,-3.088,-2.932,-2.776,-2.620,,-2.245
Dallas Wholesale - Borrower Paid,Conforming 7/1 LIBOR ARM (CL7),4.500,-3.312,-3.155,-2.999,-2.843,,-2.468
Dallas Wholesale - Borrower Paid,Conforming 5/1 LIBOR ARM (CL5),2.500,1.276,1.432,1.589,1.745,,2.120
Dallas Wholesale - Borrower Paid,Conforming 5/1 LIBOR ARM (CL5),2.625,0.939,1.096,1.252,1.408,,1.783
Dallas Wholesale - Borrower Paid,Conforming 5/1 LIBOR ARM (CL5),2.750,0.538,0.694,0.851,1.007,,1.382
Dallas Wholesale - Borrower Paid,Conforming 5/1 LIBOR ARM (CL5),2.875,0.140,0.297,0.453,0.609,,0.984
Dallas Wholesale - Borrower Paid,Conforming 5/1 LIBOR ARM (CL5),2.990,-0.178,-0.022,0.134,0.290,,0.665
Dallas Wholesale - Borrower Paid,Conforming 5/1 LIBOR ARM (CL5),3.125,-0.496,-0.339,-0.183,-0.027,,0.348
Dallas Wholesale - Borrower Paid,Conforming 5/1 LIBOR ARM (CL5),3.250,-0.847,-0.691,-0.534,-0.378,,-0.003
Dallas Wholesale - Borrower Paid,Conforming 5/1 LIBOR ARM (CL5),3.375,-1.200,-1.044,-0.888,-0.731,,-0.356
Dallas Wholesale - Borrower Paid,Conforming 5/1 LIBOR ARM (CL5),3.500,-1.534,-1.378,-1.222,-1.066,,-0.691
Dallas Wholesale - Borrower Paid,Conforming 5/1 LIBOR ARM (CL5),3.625,-1.860,-1.703,-1.547,-1.391,,-1.016
Dallas Wholesale - Borrower Paid,Conforming 5/1 LIBOR ARM (CL5),3.750,-2.041,-1.885,-1.729,-1.573,,-1.198
Dallas Wholesale - Borrower Paid,Conforming 5/1 LIBOR ARM (CL5),3.875,-2.226,-2.069,-1.913,-1.757,,-1.382
Dallas Wholesale - Borrower Paid,Conforming 5/1 LIBOR ARM (CL5),4.000,-2.437,-2.281,-2.125,-1.968,,-1.593
Dallas Wholesale - Borrower Paid,Conforming 5/1 LIBOR ARM (CL5),4.125,-2.639,-2.483,-2.327,-2.170,,-1.795
Dallas Wholesale - Borrower Paid,Conforming 3/1 LIBOR ARM (CL3),2.375,3.211,3.367,3.523,3.680,,4.055
Dallas Wholesale - Borrower Paid,Conforming 3/1 LIBOR ARM (CL3),2.500,2.974,3.130,3.287,3.443,,3.818
Dallas Wholesale - Borrower Paid,Conforming 3/1 LIBOR ARM (CL3),2.625,2.737,2.894,3.050,3.206,,3.581
Dallas Wholesale - Borrower Paid,Conforming 3/1 LIBOR ARM (CL3),2.750,2.412,2.569,2.725,2.881,,3.256
Dallas Wholesale - Borrower Paid,Conforming 3/1 LIBOR ARM (CL3),2.875,2.091,2.247,2.404,2.560,,2.935
Dallas Wholesale - Borrower Paid,Conforming 3/1 LIBOR ARM (CL3),2.990,1.872,2.028,2.185,2.341,,2.716
Dallas Wholesale - Borrower Paid,Conforming 3/1 LIBOR ARM (CL3),3.125,1.653,1.809,1.966,2.122,,2.497
Dallas Wholesale - Borrower Paid,Conforming 3/1 LIBOR ARM (CL3),3.250,1.439,1.595,1.752,1.908,,2.283
Dallas Wholesale - Borrower Paid,Conforming 3/1 LIBOR ARM (CL3),3.375,1.225,1.382,1.538,1.694,,2.069
Dallas Wholesale - Borrower Paid,Conforming 3/1 LIBOR ARM (CL3),3.500,0.955,1.111,1.268,1.424,,1.799
Dallas Wholesale - Borrower Paid,Conforming 3/1 LIBOR ARM (CL3),3.625,0.685,0.842,0.998,1.154,,1.529
Dallas Wholesale - Borrower Paid,Conforming 3/1 LIBOR ARM (CL3),3.750,0.474,0.631,0.787,0.943,,1.318
Dallas Wholesale - Borrower Paid,Conforming 3/1 LIBOR ARM (CL3),3.875,0.264,0.420,0.576,0.732,,1.107
Dallas Wholesale - Borrower Paid,Conforming 3/1 LIBOR ARM (CL3),4.000,0.227,0.383,0.539,0.696,,1.071
Dallas Wholesale - Borrower Paid,FHA Fixed 15 (FF15),2.750,-0.759,-0.688,-0.676,-0.605,,-0.230
Dallas Wholesale - Borrower Paid,FHA Fixed 15 (FF15),2.875,-1.164,-1.094,-1.081,-1.011,,-0.636
Dallas Wholesale - Borrower Paid,FHA Fixed 15 (FF15),2.990,-1.536,-1.466,-1.453,-1.383,,-1.008
Dallas Wholesale - Borrower Paid,FHA Fixed 15 (FF15),3.000,-1.568,-1.498,-1.486,-1.415,,-1.040
Dallas Wholesale - Borrower Paid,FHA Fixed 15 (FF15),3.125,-1.972,-1.902,-1.889,-1.819,,-1.444
Dallas Wholesale - Borrower Paid,FHA Fixed 15 (FF15),3.250,-2.402,-2.332,-2.257,-2.187,,-1.812
Dallas Wholesale - Borrower Paid,FHA Fixed 15 (FF15),3.375,-2.794,-2.724,-2.649,-2.579,,-2.204
Dallas Wholesale - Borrower Paid,FHA Fixed 15 (FF15),3.500,-3.177,-3.107,-3.032,-2.962,,-2.587
Dallas Wholesale - Borrower Paid,FHA Fixed 15 (FF15),3.625,-3.550,-3.480,-3.405,-3.335,,-2.960
Dallas Wholesale - Borrower Paid,FHA Fixed 15 (FF15),3.750,-3.656,-3.593,-3.527,-3.464,,-3.089
Dallas Wholesale - Borrower Paid,FHA Fixed 15 (FF15),3.875,-4.032,-3.969,-3.903,-3.840,,-3.465
Dallas Wholesale - Borrower Paid,FHA Fixed 15 (FF15),3.990,-4.355,-4.293,-4.226,-4.164,,-3.789
Dallas Wholesale - Borrower Paid,FHA Fixed 15 (FF15),4.000,-4.383,-4.320,-4.254,-4.191,,-3.816
Dallas Wholesale - Borrower Paid,FHA Fixed 15 (FF15),4.125,-4.703,-4.640,-4.573,-4.511,,-4.136
Dallas Wholesale - Borrower Paid,FHA Fixed 15 (FF15),4.250,-2.646,-2.607,-2.566,-2.527,,-2.152
Dallas Wholesale - Borrower Paid,FHA Fixed 15 (FF15),4.375,-2.955,-2.916,-2.875,-2.836,,-2.461
Dallas Wholesale - Borrower Paid,FHA Fixed 15 (FF15),4.500,-3.248,-3.209,-3.167,-3.128,,-2.753
Dallas Wholesale - Borrower Paid,FHA Fixed 30 (FF30),3.250,-0.993,-0.898,-0.796,-0.708,,-0.333
Dallas Wholesale - Borrower Paid,FHA Fixed 30 (FF30),3.375,-1.438,-1.343,-1.242,-1.154,,-0.779
Dallas Wholesale - Borrower Paid,FHA Fixed 30 (FF30),3.500,-1.873,-1.778,-1.677,-1.589,,-1.214
Dallas Wholesale - Borrower Paid,FHA Fixed 30 (FF30),3.625,-2.348,-2.254,-2.152,-2.064,,-1.689
Dallas Wholesale - Borrower Paid,FHA Fixed 30 (FF30),3.750,-3.228,-3.133,-3.032,-2.944,,-2.569
Dallas Wholesale - Borrower Paid,FHA Fixed 30 (FF30),3.875,-3.620,-3.526,-3.424,-3.336,,-2.961
Dallas Wholesale - Borrower Paid,FHA Fixed 30 (FF30),3.990,-3.966,-3.871,-3.770,-3.682,,-3.307
Dallas Wholesale - Borrower Paid,FHA Fixed 30 (FF30),4.000,-4.000,-3.905,-3.804,-3.716,,-3.341
Dallas Wholesale - Borrower Paid,FHA Fixed 30 (FF30),4.125,-4.414,-4.319,-4.218,-4.130,,-3.755
Dallas Wholesale - Borrower Paid,FHA Fixed 30 (FF30),4.250,-4.655,-4.604,-4.549,-4.502,,-4.127
Dallas Wholesale - Borrower Paid,FHA Fixed 30 (FF30),4.300,-4.766,-4.715,-4.660,-4.613,,-4.238
Dallas Wholesale - Borrower Paid,FHA Fixed 30 (FF30),4.375,-5.001,-4.950,-4.895,-4.848,,-4.473
Dallas Wholesale - Borrower Paid,FHA Fixed 30 (FF30),4.450,-5.169,-5.118,-5.063,-5.016,,-4.641
Dallas Wholesale - Borrower Paid,FHA Fixed 30 (FF30),4.500,-5.308,-5.257,-5.202,-5.155,,-4.780
Dallas Wholesale - Borrower Paid,FHA Fixed 30 (FF30),4.550,-5.443,-5.392,-5.338,-5.290,,-4.915
Dallas Wholesale - Borrower Paid,FHA Fixed 30 (FF30),4.625,-5.637,-5.586,-5.531,-5.484,,-5.109
Dallas Wholesale - Borrower Paid,FHA Fixed 30 (FF30),4.750,-5.530,-5.442,-5.349,-5.267,,-4.892
Dallas Wholesale - Borrower Paid,FHA Fixed 30 (FF30),4.875,-5.784,-5.697,-5.603,-5.522,,-5.147
Dallas Wholesale - Borrower Paid,FHA Fixed 30 (FF30),4.990,-5.986,-5.899,-5.805,-5.724,,-5.349
Dallas Wholesale - Borrower Paid,FHA Fixed 30 (FF30),5.000,-6.850,-6.763,-6.669,-6.588,,-6.213
Dallas Wholesale - Borrower Paid,FHA Fixed 30 (FF30),5.125,-6.256,-6.169,-6.075,-5.994,,-5.619
Dallas Wholesale - Borrower Paid,FHA Fixed 30 (FF30),5.250,-6.449,-6.398,-6.344,-6.296,,-5.921
Dallas Wholesale - Borrower Paid,FHA Fixed 30 (FF30),5.375,-6.713,-6.662,-6.607,-6.560,,-6.185
Dallas Wholesale - Borrower Paid,FHA Fixed 30 (FF30),5.500,-6.964,-6.913,-6.858,-6.811,,-6.436
Dallas Wholesale - Borrower Paid,FHA 5/1 CMT ARM (FT5),2.250,2.033,2.189,2.345,2.502,,2.877
Dallas Wholesale - Borrower Paid,FHA 5/1 CMT ARM (FT5),2.375,1.483,1.639,1.795,1.952,,2.327
Dallas Wholesale - Borrower Paid,FHA 5/1 CMT ARM (FT5),2.500,0.934,1.091,1.247,1.403,,1.778
Dallas Wholesale - Borrower Paid,FHA 5/1 CMT ARM (FT5),2.625,0.388,0.545,0.701,0.857,,1.232
Dallas Wholesale - Borrower Paid,FHA 5/1 CMT ARM (FT5),2.750,-0.108,0.049,0.205,0.361,,0.736
Dallas Wholesale - Borrower Paid,FHA 5/1 CMT ARM (FT5),2.875,-0.445,-0.289,-0.133,0.024,,0.399
Dallas Wholesale - Borrower Paid,FHA 5/1 CMT ARM (FT5),3.000,-0.782,-0.626,-0.470,-0.314,,0.061
Dallas Wholesale - Borrower Paid,FHA 5/1 CMT ARM (FT5),3.125,-1.119,-0.963,-0.806,-0.650,,-0.275
Dallas Wholesale - Borrower Paid,FHA 5/1 CMT ARM (FT5),3.250,-1.442,-1.286,-1.130,-0.974,,-0.599
Dallas Wholesale - Borrower Paid,FHA 5/1 CMT ARM (FT5),3.375,-1.465,-1.309,-1.152,-0.996,,-0.621
Dallas Wholesale - Borrower Paid,FHA 5/1 CMT ARM (FT5),3.500,-1.487,-1.330,-1.174,-1.018,,-0.643
Dallas Wholesale - Borrower Paid,FHA 5/1 CMT ARM (FT5),3.625,-1.506,-1.350,-1.194,-1.037,,-0.662
Dallas Wholesale - Borrower Paid,FHA 5/1 CMT ARM (FT5),3.750,-1.513,-1.356,-1.200,-1.044,,-0.669
Dallas Wholesale - Borrower Paid,FHA 5/1 CMT ARM (FT5),3.875,-1.813,-1.657,-1.501,-1.345,,-0.970
Dallas Wholesale - Borrower Paid,FHA 5/1 CMT ARM (FT5),4.000,-2.111,-1.955,-1.799,-1.643,,-1.268
Dallas Wholesale - Borrower Paid,FHA 5/1 CMT ARM (FT5),4.125,-2.404,-2.247,-2.091,-1.935,,-1.560
Dallas Wholesale - Borrower Paid,FHA 5/1 CMT ARM (FT5),4.250,-2.682,-2.526,-2.369,-2.213,,-1.838
Dallas Wholesale - Borrower Paid,USDA Rural Housing Fixed 30 (USDAF30),3.250,-0.188,-0.093,0.009,0.097,,0.472
Dallas Wholesale - Borrower Paid,USDA Rural Housing Fixed 30 (USDAF30),3.375,-0.633,-0.538,-0.437,-0.349,,0.026
Dallas Wholesale - Borrower Paid,USDA Rural Housing Fixed 30 (USDAF30),3.500,-1.068,-0.973,-0.872,-0.784,,-0.409
Dallas Wholesale - Borrower Paid,USDA Rural Housing Fixed 30 (USDAF30),3.625,-1.543,-1.449,-1.347,-1.259,,-0.884
Dallas Wholesale - Borrower Paid,USDA Rural Housing Fixed 30 (USDAF30),3.750,-2.423,-2.328,-2.227,-2.139,,-1.764
Dallas Wholesale - Borrower Paid,USDA Rural Housing Fixed 30 (USDAF30),3.875,-2.815,-2.721,-2.619,-2.531,,-2.156
Dallas Wholesale - Borrower Paid,USDA Rural Housing Fixed 30 (USDAF30),3.990,-3.161,-3.066,-2.965,-2.877,,-2.502
