Publication Effective Date: 07/20/2017 09:12:17 AM

Ratesheet Name,Product,Rate,15 Days Lock,30 Days Lock,45 Days Lock,60 Days Lock,75 Days Lock,90 Days Lock
Dallas Wholesale - Borrower Paid,USDA Rural Housing Fixed 30 (USDAF30),3.990,-3.188,-3.131,-3.053,-2.985,,-2.610
Dallas Wholesale - Borrower Paid,USDA Rural Housing Fixed 30 (USDAF30),4.000,-3.221,-3.164,-3.086,-3.018,,-2.643
Dallas Wholesale - Borrower Paid,USDA Rural Housing Fixed 30 (USDAF30),4.125,-3.628,-3.570,-3.492,-3.424,,-3.049
Dallas Wholesale - Borrower Paid,USDA Rural Housing Fixed 30 (USDAF30),4.250,-3.796,-3.753,-3.706,-3.634,,-3.259
Dallas Wholesale - Borrower Paid,USDA Rural Housing Fixed 30 (USDAF30),4.300,-3.905,-3.861,-3.814,-3.742,,-3.367
Dallas Wholesale - Borrower Paid,USDA Rural Housing Fixed 30 (USDAF30),4.375,-4.135,-4.091,-4.045,-3.973,,-3.598
Dallas Wholesale - Borrower Paid,USDA Rural Housing Fixed 30 (USDAF30),4.450,-4.298,-4.254,-4.207,-4.135,,-3.760
Dallas Wholesale - Borrower Paid,USDA Rural Housing Fixed 30 (USDAF30),4.500,-4.433,-4.389,-4.342,-4.270,,-3.895
Dallas Wholesale - Borrower Paid,USDA Rural Housing Fixed 30 (USDAF30),4.550,-4.564,-4.520,-4.473,-4.401,,-4.026
Dallas Wholesale - Borrower Paid,USDA Rural Housing Fixed 30 (USDAF30),4.625,-4.750,-4.706,-4.659,-4.588,,-4.213
Dallas Wholesale - Borrower Paid,USDA Rural Housing Fixed 30 (USDAF30),4.750,-4.809,-4.692,-4.567,-4.459,,-4.084
Dallas Wholesale - Borrower Paid,USDA Rural Housing Fixed 30 (USDAF30),4.875,-5.057,-4.940,-4.815,-4.707,,-4.332
Dallas Wholesale - Borrower Paid,USDA Rural Housing Fixed 30 (USDAF30),4.990,-5.252,-5.136,-5.011,-4.902,,-4.527
Dallas Wholesale - Borrower Paid,USDA Rural Housing Fixed 30 (USDAF30),5.000,-5.991,-5.874,-5.749,-5.641,,-5.266
Dallas Wholesale - Borrower Paid,USDA Rural Housing Fixed 30 (USDAF30),5.125,-5.520,-5.403,-5.278,-5.170,,-4.795
Dallas Wholesale - Borrower Paid,USDA Rural Housing Fixed 30 (USDAF30),5.250,-5.671,-5.627,-5.580,-5.539,,-5.164
Dallas Wholesale - Borrower Paid,USDA Rural Housing Fixed 30 (USDAF30),5.375,-5.929,-5.885,-5.839,-5.798,,-5.423
Dallas Wholesale - Borrower Paid,USDA Rural Housing Fixed 30 (USDAF30),5.500,-6.175,-6.132,-6.085,-6.044,,-5.669
Dallas Wholesale - Borrower Paid,VA Fixed 15 (VF15),2.750,-0.562,-0.499,-0.421,-0.338,,0.037
Dallas Wholesale - Borrower Paid,VA Fixed 15 (VF15),2.875,-0.964,-0.902,-0.823,-0.740,,-0.365
Dallas Wholesale - Borrower Paid,VA Fixed 15 (VF15),2.990,-1.333,-1.271,-1.193,-1.109,,-0.734
Dallas Wholesale - Borrower Paid,VA Fixed 15 (VF15),3.000,-1.365,-1.303,-1.225,-1.141,,-0.766
Dallas Wholesale - Borrower Paid,VA Fixed 15 (VF15),3.125,-1.766,-1.703,-1.625,-1.542,,-1.167
Dallas Wholesale - Borrower Paid,VA Fixed 15 (VF15),3.250,-2.267,-2.217,-2.154,-2.088,,-1.713
Dallas Wholesale - Borrower Paid,VA Fixed 15 (VF15),3.375,-2.656,-2.606,-2.543,-2.476,,-2.101
Dallas Wholesale - Borrower Paid,VA Fixed 15 (VF15),3.500,-3.035,-2.985,-2.923,-2.856,,-2.481
Dallas Wholesale - Borrower Paid,VA Fixed 15 (VF15),3.625,-3.405,-3.355,-3.292,-3.225,,-2.850
Dallas Wholesale - Borrower Paid,VA Fixed 15 (VF15),3.750,-3.517,-3.492,-3.461,-3.428,,-3.053
Dallas Wholesale - Borrower Paid,VA Fixed 15 (VF15),3.875,-3.890,-3.865,-3.834,-3.801,,-3.426
Dallas Wholesale - Borrower Paid,VA Fixed 15 (VF15),3.990,-4.209,-4.184,-4.153,-4.119,,-3.744
Dallas Wholesale - Borrower Paid,VA Fixed 15 (VF15),4.000,-4.236,-4.211,-4.180,-4.147,,-3.772
Dallas Wholesale - Borrower Paid,VA Fixed 15 (VF15),4.125,-4.552,-4.527,-4.496,-4.463,,-4.088
Dallas Wholesale - Borrower Paid,VA Fixed 15 (VF15),4.250,-2.489,-2.452,-2.405,-2.355,,-1.980
Dallas Wholesale - Borrower Paid,VA Fixed 15 (VF15),4.375,-2.795,-2.757,-2.710,-2.660,,-2.285
Dallas Wholesale - Borrower Paid,VA Fixed 15 (VF15),4.500,-3.084,-3.046,-2.999,-2.949,,-2.574
Dallas Wholesale - Borrower Paid,VA Fixed 30 (VF30),3.250,-0.904,-0.862,-0.784,-0.685,,-0.310
Dallas Wholesale - Borrower Paid,VA Fixed 30 (VF30),3.375,-1.344,-1.303,-1.225,-1.126,,-0.751
Dallas Wholesale - Borrower Paid,VA Fixed 30 (VF30),3.500,-1.773,-1.732,-1.654,-1.555,,-1.180
Dallas Wholesale - Borrower Paid,VA Fixed 30 (VF30),3.625,-2.239,-2.197,-2.119,-2.020,,-1.645
Dallas Wholesale - Borrower Paid,VA Fixed 30 (VF30),3.750,-3.245,-3.188,-3.110,-3.042,,-2.667
Dallas Wholesale - Borrower Paid,VA Fixed 30 (VF30),3.875,-3.633,-3.576,-3.498,-3.430,,-3.055
Dallas Wholesale - Borrower Paid,VA Fixed 30 (VF30),3.990,-3.973,-3.916,-3.838,-3.770,,-3.395
Dallas Wholesale - Borrower Paid,VA Fixed 30 (VF30),4.000,-4.006,-3.949,-3.871,-3.803,,-3.428
Dallas Wholesale - Borrower Paid,VA Fixed 30 (VF30),4.125,-4.413,-4.355,-4.277,-4.209,,-3.834
Dallas Wholesale - Borrower Paid,VA Fixed 30 (VF30),4.250,-4.581,-4.538,-4.491,-4.419,,-4.044
Dallas Wholesale - Borrower Paid,VA Fixed 30 (VF30),4.300,-4.690,-4.646,-4.599,-4.527,,-4.152
Dallas Wholesale - Borrower Paid,VA Fixed 30 (VF30),4.375,-4.920,-4.876,-4.830,-4.758,,-4.383
Dallas Wholesale - Borrower Paid,VA Fixed 30 (VF30),4.450,-5.083,-5.039,-4.992,-4.920,,-4.545
Dallas Wholesale - Borrower Paid,VA Fixed 30 (VF30),4.500,-5.218,-5.174,-5.127,-5.055,,-4.680
Dallas Wholesale - Borrower Paid,VA Fixed 30 (VF30),4.550,-5.349,-5.305,-5.258,-5.186,,-4.811
Dallas Wholesale - Borrower Paid,VA Fixed 30 (VF30),4.625,-5.535,-5.491,-5.444,-5.373,,-4.998
Dallas Wholesale - Borrower Paid,VA Fixed 30 (VF30),4.750,-5.594,-5.477,-5.352,-5.244,,-4.869
Dallas Wholesale - Borrower Paid,VA Fixed 30 (VF30),4.875,-5.842,-5.725,-5.600,-5.492,,-5.117
Dallas Wholesale - Borrower Paid,VA Fixed 30 (VF30),4.990,-6.037,-5.921,-5.796,-5.687,,-5.312
Dallas Wholesale - Borrower Paid,VA Fixed 30 (VF30),5.000,-6.776,-6.659,-6.534,-6.426,,-6.051
Dallas Wholesale - Borrower Paid,VA Fixed 30 (VF30),5.125,-6.305,-6.188,-6.063,-5.955,,-5.580
Dallas Wholesale - Borrower Paid,VA Fixed 30 (VF30),5.250,-6.456,-6.412,-6.365,-6.324,,-5.949
Dallas Wholesale - Borrower Paid,VA Fixed 30 (VF30),5.375,-6.714,-6.670,-6.624,-6.583,,-6.208
Dallas Wholesale - Borrower Paid,VA Fixed 30 (VF30),5.500,-6.960,-6.917,-6.870,-6.829,,-6.454
Dallas Wholesale - Borrower Paid,Conforming High Balance 10/1 LIBOR ARM (CHBL10),2.875,2.734,2.891,3.047,3.203,,3.578
Dallas Wholesale - Borrower Paid,Conforming High Balance 10/1 LIBOR ARM (CHBL10),3.000,2.267,2.423,2.579,2.736,,3.111
Dallas Wholesale - Borrower Paid,Conforming High Balance 10/1 LIBOR ARM (CHBL10),3.125,1.800,1.956,2.112,2.268,,2.643
Dallas Wholesale - Borrower Paid,Conforming High Balance 10/1 LIBOR ARM (CHBL10),3.250,1.372,1.528,1.684,1.841,,2.216
Dallas Wholesale - Borrower Paid,Conforming High Balance 10/1 LIBOR ARM (CHBL10),3.375,0.951,1.107,1.264,1.420,,1.795
Dallas Wholesale - Borrower Paid,Conforming High Balance 10/1 LIBOR ARM (CHBL10),3.500,0.510,0.666,0.822,0.978,,1.353
Dallas Wholesale - Borrower Paid,Conforming High Balance 10/1 LIBOR ARM (CHBL10),3.625,0.078,0.234,0.390,0.547,,0.922
Dallas Wholesale - Borrower Paid,Conforming High Balance 10/1 LIBOR ARM (CHBL10),3.750,-0.354,-0.198,-0.041,0.115,,0.490
Dallas Wholesale - Borrower Paid,Conforming High Balance 10/1 LIBOR ARM (CHBL10),3.875,-0.789,-0.632,-0.476,-0.320,,0.055
Dallas Wholesale - Borrower Paid,Conforming High Balance 10/1 LIBOR ARM (CHBL10),3.990,-1.184,-1.028,-0.871,-0.715,,-0.340
Dallas Wholesale - Borrower Paid,Conforming High Balance 10/1 LIBOR ARM (CHBL10),4.125,-1.553,-1.397,-1.241,-1.084,,-0.709
Dallas Wholesale - Borrower Paid,Conforming High Balance 10/1 LIBOR ARM (CHBL10),4.250,-1.923,-1.767,-1.611,-1.454,,-1.079
Dallas Wholesale - Borrower Paid,Conforming High Balance 10/1 LIBOR ARM (CHBL10),4.375,-2.301,-2.145,-1.989,-1.832,,-1.457
Dallas Wholesale - Borrower Paid,Conforming High Balance 10/1 LIBOR ARM (CHBL10),4.500,-2.685,-2.529,-2.372,-2.216,,-1.841
Dallas Wholesale - Borrower Paid,Conforming High Balance 10/1 LIBOR ARM (CHBL10),4.625,-3.071,-2.914,-2.758,-2.602,,-2.227
Dallas Wholesale - Borrower Paid,Conforming High Balance 10/1 LIBOR ARM (CHBL10),4.750,-3.293,-3.137,-2.981,-2.825,,-2.450
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),3.250,3.876,3.954,4.037,4.115,,4.490
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),3.375,2.911,2.990,3.073,3.151,,3.526
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),3.450,2.414,2.492,2.576,2.654,,3.029
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),3.500,2.033,2.111,2.195,2.273,,2.648
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),3.550,1.715,1.794,1.877,1.955,,2.330
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),3.625,1.201,1.279,1.362,1.440,,1.815
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),3.700,0.690,0.768,0.846,0.930,,1.305
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),3.750,0.417,0.495,0.573,0.657,,1.032
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),3.800,0.142,0.220,0.298,0.382,,0.757
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),3.875,-0.215,-0.137,-0.058,0.025,,0.400
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),3.950,-0.593,-0.515,-0.437,-0.353,,0.022
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),3.990,-0.761,-0.682,-0.604,-0.521,,-0.146
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),4.000,-0.723,-0.645,-0.566,-0.483,,-0.108
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),4.050,-0.896,-0.818,-0.734,-0.656,,-0.281
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),4.125,-1.327,-1.233,-1.139,-1.051,,-0.676
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),4.200,-1.760,-1.666,-1.573,-1.473,,-1.098
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),4.250,-1.979,-1.886,-1.792,-1.692,,-1.317
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),4.300,-2.203,-2.109,-2.015,-1.915,,-1.540
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),4.375,-2.484,-2.391,-2.297,-2.197,,-1.822
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),4.450,-2.784,-2.691,-2.597,-2.497,,-2.122
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),4.500,-2.888,-2.794,-2.700,-2.600,,-2.225
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),4.550,-2.587,-2.493,-2.393,-2.299,,-1.924
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),4.625,-2.960,-2.867,-2.773,-2.673,,-2.298
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),4.700,-3.344,-3.250,-3.156,-3.056,,-2.681
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),4.750,-3.515,-3.421,-3.327,-3.227,,-2.852
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),4.800,-3.689,-3.596,-3.502,-3.402,,-3.027
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),4.875,-3.911,-3.817,-3.723,-3.623,,-3.248
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),4.950,-4.152,-4.058,-3.965,-3.865,,-3.490
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),4.990,-4.263,-4.169,-4.075,-3.975,,-3.600
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),5.000,-4.236,-4.143,-4.049,-3.949,,-3.574
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),5.050,-3.478,-3.416,-3.349,-3.286,,-2.911
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),5.125,-3.856,-3.793,-3.727,-3.664,,-3.289
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),5.200,-4.213,-4.150,-4.088,-4.021,,-3.646
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),5.250,-4.344,-4.281,-4.219,-4.152,,-3.777
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),5.300,-4.479,-4.416,-4.354,-4.287,,-3.912
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),5.375,-4.655,-4.592,-4.526,-4.463,,-4.088
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),5.500,-4.960,-4.897,-4.831,-4.768,,-4.393
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 15 (CHBF15),2.750,1.609,1.687,1.765,1.848,,2.223
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 15 (CHBF15),2.875,1.119,1.197,1.276,1.359,,1.734
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 15 (CHBF15),2.990,0.681,0.760,0.838,0.921,,1.296
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 15 (CHBF15),3.000,0.639,0.717,0.795,0.878,,1.253
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 15 (CHBF15),3.125,0.145,0.208,0.286,0.369,,0.744
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 15 (CHBF15),3.250,-0.694,-0.632,-0.569,-0.502,,-0.127
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 15 (CHBF15),3.375,-1.165,-1.103,-1.040,-0.973,,-0.598
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 15 (CHBF15),3.500,-1.597,-1.547,-1.484,-1.417,,-1.042
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 15 (CHBF15),3.625,-2.091,-2.041,-1.979,-1.912,,-1.537
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 15 (CHBF15),3.750,-2.516,-2.466,-2.404,-2.337,,-1.962
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 15 (CHBF15),3.875,-2.886,-2.836,-2.774,-2.707,,-2.332
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 15 (CHBF15),3.990,-3.213,-3.163,-3.101,-3.034,,-2.659
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 15 (CHBF15),4.000,-3.213,-3.163,-3.100,-3.034,,-2.659
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 15 (CHBF15),4.125,-3.342,-3.292,-3.230,-3.163,,-2.788
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 15 (CHBF15),4.250,-3.693,-3.643,-3.581,-3.514,,-3.139
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 15 (CHBF15),4.375,-4.012,-3.962,-3.899,-3.832,,-3.457
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 15 (CHBF15),4.500,-4.316,-4.266,-4.204,-4.137,,-3.762
Dallas Wholesale - Borrower Paid,Conforming High Balance 7/1 LIBOR ARM (CHBL7),2.750,1.944,2.100,2.256,2.413,,2.788
Dallas Wholesale - Borrower Paid,Conforming High Balance 7/1 LIBOR ARM (CHBL7),2.875,1.530,1.686,1.842,1.998,,2.373
Dallas Wholesale - Borrower Paid,Conforming High Balance 7/1 LIBOR ARM (CHBL7),2.990,1.114,1.270,1.426,1.582,,1.957
Dallas Wholesale - Borrower Paid,Conforming High Balance 7/1 LIBOR ARM (CHBL7),3.125,0.701,0.857,1.013,1.170,,1.545
Dallas Wholesale - Borrower Paid,Conforming High Balance 7/1 LIBOR ARM (CHBL7),3.250,0.307,0.463,0.619,0.775,,1.150
Dallas Wholesale - Borrower Paid,Conforming High Balance 7/1 LIBOR ARM (CHBL7),3.375,-0.088,0.068,0.224,0.380,,0.755
Dallas Wholesale - Borrower Paid,Conforming High Balance 7/1 LIBOR ARM (CHBL7),3.500,-0.504,-0.348,-0.191,-0.035,,0.340
Dallas Wholesale - Borrower Paid,Conforming High Balance 7/1 LIBOR ARM (CHBL7),3.625,-0.920,-0.763,-0.607,-0.451,,-0.076
Dallas Wholesale - Borrower Paid,Conforming High Balance 7/1 LIBOR ARM (CHBL7),3.750,-1.203,-1.047,-0.891,-0.734,,-0.359
Dallas Wholesale - Borrower Paid,Conforming High Balance 7/1 LIBOR ARM (CHBL7),3.875,-1.487,-1.331,-1.175,-1.018,,-0.643
Dallas Wholesale - Borrower Paid,Conforming High Balance 7/1 LIBOR ARM (CHBL7),3.990,-1.809,-1.653,-1.497,-1.340,,-0.965
Dallas Wholesale - Borrower Paid,Conforming High Balance 7/1 LIBOR ARM (CHBL7),4.125,-2.113,-1.956,-1.800,-1.644,,-1.269
Dallas Wholesale - Borrower Paid,Conforming High Balance 7/1 LIBOR ARM (CHBL7),4.250,-2.260,-2.103,-1.947,-1.791,,-1.416
Dallas Wholesale - Borrower Paid,Conforming High Balance 7/1 LIBOR ARM (CHBL7),4.375,-2.404,-2.248,-2.092,-1.935,,-1.560
Dallas Wholesale - Borrower Paid,Conforming High Balance 7/1 LIBOR ARM (CHBL7),4.500,-2.626,-2.469,-2.313,-2.157,,-1.782
Dallas Wholesale - Borrower Paid,Conforming High Balance 5/1 LIBOR ARM (CHBL5),2.500,1.968,2.124,2.280,2.437,,2.812
Dallas Wholesale - Borrower Paid,Conforming High Balance 5/1 LIBOR ARM (CHBL5),2.625,1.631,1.787,1.944,2.100,,2.475
Dallas Wholesale - Borrower Paid,Conforming High Balance 5/1 LIBOR ARM (CHBL5),2.750,1.230,1.386,1.542,1.699,,2.074
Dallas Wholesale - Borrower Paid,Conforming High Balance 5/1 LIBOR ARM (CHBL5),2.875,0.833,0.989,1.145,1.301,,1.676
Dallas Wholesale - Borrower Paid,Conforming High Balance 5/1 LIBOR ARM (CHBL5),2.990,0.513,0.670,0.826,0.982,,1.357
Dallas Wholesale - Borrower Paid,Conforming High Balance 5/1 LIBOR ARM (CHBL5),3.125,0.196,0.352,0.508,0.664,,1.039
Dallas Wholesale - Borrower Paid,Conforming High Balance 5/1 LIBOR ARM (CHBL5),3.250,-0.155,0.002,0.158,0.314,,0.689
Dallas Wholesale - Borrower Paid,Conforming High Balance 5/1 LIBOR ARM (CHBL5),3.375,-0.507,-0.351,-0.194,-0.038,,0.337
Dallas Wholesale - Borrower Paid,Conforming High Balance 5/1 LIBOR ARM (CHBL5),3.500,-0.845,-0.689,-0.533,-0.376,,-0.001
Dallas Wholesale - Borrower Paid,Conforming High Balance 5/1 LIBOR ARM (CHBL5),3.625,-1.173,-1.017,-0.861,-0.705,,-0.330
Dallas Wholesale - Borrower Paid,Conforming High Balance 5/1 LIBOR ARM (CHBL5),3.750,-1.353,-1.197,-1.041,-0.885,,-0.510
Dallas Wholesale - Borrower Paid,Conforming High Balance 5/1 LIBOR ARM (CHBL5),3.875,-1.536,-1.380,-1.224,-1.068,,-0.693
Dallas Wholesale - Borrower Paid,Conforming High Balance 5/1 LIBOR ARM (CHBL5),4.000,-1.753,-1.597,-1.440,-1.284,,-0.909
Dallas Wholesale - Borrower Paid,Conforming High Balance 5/1 LIBOR ARM (CHBL5),4.125,-1.957,-1.801,-1.645,-1.489,,-1.114
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 30 (FHBF30),3.250,-0.025,0.017,0.095,0.194,,0.569
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 30 (FHBF30),3.375,-0.503,-0.461,-0.383,-0.284,,0.091
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 30 (FHBF30),3.500,-0.965,-0.924,-0.846,-0.747,,-0.372
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 30 (FHBF30),3.625,-1.459,-1.418,-1.340,-1.241,,-0.866
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 30 (FHBF30),3.750,-2.191,-2.134,-2.056,-1.988,,-1.613
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 30 (FHBF30),3.875,-2.612,-2.555,-2.477,-2.409,,-2.034
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 30 (FHBF30),3.990,-2.978,-2.920,-2.842,-2.774,,-2.399
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 30 (FHBF30),4.000,-3.016,-2.959,-2.881,-2.813,,-2.438
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 30 (FHBF30),4.125,-3.448,-3.391,-3.313,-3.245,,-2.870
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 30 (FHBF30),4.250,-3.141,-3.097,-3.050,-2.978,,-2.603
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 30 (FHBF30),4.300,-3.248,-3.204,-3.157,-3.085,,-2.710
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 30 (FHBF30),4.375,-3.513,-3.469,-3.422,-3.350,,-2.975
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 30 (FHBF30),4.450,-3.669,-3.625,-3.578,-3.506,,-3.131
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 30 (FHBF30),4.500,-3.838,-3.794,-3.747,-3.675,,-3.300
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 30 (FHBF30),4.550,-3.935,-3.891,-3.844,-3.772,,-3.397
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 30 (FHBF30),4.625,-4.177,-4.134,-4.087,-4.015,,-3.640
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 30 (FHBF30),4.750,-3.052,-2.935,-2.810,-2.702,,-2.327
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 30 (FHBF30),4.875,-3.330,-3.214,-3.089,-2.980,,-2.605
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 30 (FHBF30),4.990,-3.546,-3.429,-3.304,-3.196,,-2.821
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 30 (FHBF30),5.000,-3.573,-3.457,-3.332,-3.223,,-2.848
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 30 (FHBF30),5.125,-3.846,-3.729,-3.604,-3.496,,-3.121
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 30 (FHBF30),5.250,-3.651,-3.608,-3.561,-3.520,,-3.145
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 30 (FHBF30),5.375,-3.947,-3.904,-3.857,-3.816,,-3.441
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 30 (FHBF30),5.500,-4.229,-4.186,-4.139,-4.098,,-3.723
Dallas Wholesale - Borrower Paid,FHA High Balance 5/1 CMT ARM (FHBT5),2.250,1.824,1.980,2.136,2.293,,2.668
Dallas Wholesale - Borrower Paid,FHA High Balance 5/1 CMT ARM (FHBT5),2.375,1.275,1.431,1.587,1.743,,2.118
Dallas Wholesale - Borrower Paid,FHA High Balance 5/1 CMT ARM (FHBT5),2.500,0.724,0.881,1.037,1.193,,1.568
Dallas Wholesale - Borrower Paid,FHA High Balance 5/1 CMT ARM (FHBT5),2.625,0.177,0.334,0.490,0.646,,1.021
Dallas Wholesale - Borrower Paid,FHA High Balance 5/1 CMT ARM (FHBT5),2.750,-0.318,-0.162,-0.006,0.150,,0.525
Dallas Wholesale - Borrower Paid,FHA High Balance 5/1 CMT ARM (FHBT5),2.875,-0.656,-0.499,-0.343,-0.187,,0.188
Dallas Wholesale - Borrower Paid,FHA High Balance 5/1 CMT ARM (FHBT5),3.000,-0.993,-0.837,-0.681,-0.525,,-0.150
Dallas Wholesale - Borrower Paid,FHA High Balance 5/1 CMT ARM (FHBT5),3.125,-1.330,-1.174,-1.018,-0.861,,-0.486
Dallas Wholesale - Borrower Paid,FHA High Balance 5/1 CMT ARM (FHBT5),3.250,-1.654,-1.498,-1.341,-1.185,,-0.810
Dallas Wholesale - Borrower Paid,FHA High Balance 5/1 CMT ARM (FHBT5),3.375,-1.676,-1.520,-1.364,-1.208,,-0.833
Dallas Wholesale - Borrower Paid,FHA High Balance 5/1 CMT ARM (FHBT5),3.500,-1.699,-1.542,-1.386,-1.230,,-0.855
Dallas Wholesale - Borrower Paid,FHA High Balance 5/1 CMT ARM (FHBT5),3.625,-1.719,-1.562,-1.406,-1.250,,-0.875
Dallas Wholesale - Borrower Paid,FHA High Balance 5/1 CMT ARM (FHBT5),3.750,-1.724,-1.568,-1.412,-1.256,,-0.881
Dallas Wholesale - Borrower Paid,FHA High Balance 5/1 CMT ARM (FHBT5),3.875,-2.025,-1.868,-1.712,-1.556,,-1.181
Dallas Wholesale - Borrower Paid,FHA High Balance 5/1 CMT ARM (FHBT5),4.000,-2.325,-2.169,-2.013,-1.857,,-1.482
Dallas Wholesale - Borrower Paid,FHA High Balance 5/1 CMT ARM (FHBT5),4.125,-2.619,-2.463,-2.307,-2.151,,-1.776
Dallas Wholesale - Borrower Paid,FHA High Balance 5/1 CMT ARM (FHBT5),4.250,-2.897,-2.741,-2.584,-2.428,,-2.053
Dallas Wholesale - Borrower Paid,VA High Balance Fixed 30 (VHBF30),3.250,0.425,0.467,0.545,0.644,,1.019
Dallas Wholesale - Borrower Paid,VA High Balance Fixed 30 (VHBF30),3.375,-0.053,-0.011,0.067,0.166,,0.541
Dallas Wholesale - Borrower Paid,VA High Balance Fixed 30 (VHBF30),3.500,-0.515,-0.474,-0.396,-0.297,,0.078
