Publication Effective Date: 07/25/2017 09:02:19 AM

Ratesheet Name,Product,Rate,15 Days Lock,30 Days Lock,45 Days Lock,60 Days Lock,75 Days Lock,90 Days Lock
Dallas Wholesale - Borrower Paid,USDA Rural Housing Fixed 30 (USDAF30),3.990,-3.157,-3.092,-3.021,-2.960,,-2.585
Dallas Wholesale - Borrower Paid,USDA Rural Housing Fixed 30 (USDAF30),4.000,-3.190,-3.125,-3.054,-2.993,,-2.618
Dallas Wholesale - Borrower Paid,USDA Rural Housing Fixed 30 (USDAF30),4.125,-3.593,-3.528,-3.457,-3.396,,-3.021
Dallas Wholesale - Borrower Paid,USDA Rural Housing Fixed 30 (USDAF30),4.250,-3.763,-3.712,-3.657,-3.610,,-3.235
Dallas Wholesale - Borrower Paid,USDA Rural Housing Fixed 30 (USDAF30),4.300,-3.870,-3.819,-3.765,-3.717,,-3.342
Dallas Wholesale - Borrower Paid,USDA Rural Housing Fixed 30 (USDAF30),4.375,-4.099,-4.048,-3.993,-3.945,,-3.570
Dallas Wholesale - Borrower Paid,USDA Rural Housing Fixed 30 (USDAF30),4.450,-4.260,-4.209,-4.154,-4.107,,-3.732
Dallas Wholesale - Borrower Paid,USDA Rural Housing Fixed 30 (USDAF30),4.500,-4.395,-4.344,-4.289,-4.242,,-3.867
Dallas Wholesale - Borrower Paid,USDA Rural Housing Fixed 30 (USDAF30),4.550,-4.523,-4.472,-4.418,-4.370,,-3.995
Dallas Wholesale - Borrower Paid,USDA Rural Housing Fixed 30 (USDAF30),4.625,-4.706,-4.655,-4.601,-4.553,,-4.178
Dallas Wholesale - Borrower Paid,USDA Rural Housing Fixed 30 (USDAF30),4.750,-4.699,-4.611,-4.518,-4.436,,-4.061
Dallas Wholesale - Borrower Paid,USDA Rural Housing Fixed 30 (USDAF30),4.875,-4.944,-4.857,-4.763,-4.682,,-4.307
Dallas Wholesale - Borrower Paid,USDA Rural Housing Fixed 30 (USDAF30),4.990,-5.139,-5.051,-4.958,-4.876,,-4.501
Dallas Wholesale - Borrower Paid,USDA Rural Housing Fixed 30 (USDAF30),5.000,-5.909,-5.821,-5.728,-5.646,,-5.271
Dallas Wholesale - Borrower Paid,USDA Rural Housing Fixed 30 (USDAF30),5.125,-5.408,-5.321,-5.227,-5.146,,-4.771
Dallas Wholesale - Borrower Paid,USDA Rural Housing Fixed 30 (USDAF30),5.250,-5.810,-5.759,-5.704,-5.657,,-5.282
Dallas Wholesale - Borrower Paid,USDA Rural Housing Fixed 30 (USDAF30),5.375,-6.068,-6.016,-5.962,-5.914,,-5.539
Dallas Wholesale - Borrower Paid,USDA Rural Housing Fixed 30 (USDAF30),5.500,-6.313,-6.262,-6.207,-6.160,,-5.785
Dallas Wholesale - Borrower Paid,VA Fixed 15 (VF15),2.750,-0.551,-0.473,-0.389,-0.311,,0.064
Dallas Wholesale - Borrower Paid,VA Fixed 15 (VF15),2.875,-0.952,-0.874,-0.791,-0.713,,-0.338
Dallas Wholesale - Borrower Paid,VA Fixed 15 (VF15),2.990,-1.321,-1.243,-1.159,-1.081,,-0.706
Dallas Wholesale - Borrower Paid,VA Fixed 15 (VF15),3.000,-1.353,-1.275,-1.192,-1.113,,-0.738
Dallas Wholesale - Borrower Paid,VA Fixed 15 (VF15),3.125,-1.753,-1.675,-1.592,-1.513,,-1.138
Dallas Wholesale - Borrower Paid,VA Fixed 15 (VF15),3.250,-2.227,-2.180,-2.130,-2.083,,-1.708
Dallas Wholesale - Borrower Paid,VA Fixed 15 (VF15),3.375,-2.615,-2.568,-2.518,-2.471,,-2.096
Dallas Wholesale - Borrower Paid,VA Fixed 15 (VF15),3.500,-2.992,-2.945,-2.895,-2.849,,-2.474
Dallas Wholesale - Borrower Paid,VA Fixed 15 (VF15),3.625,-3.361,-3.314,-3.264,-3.217,,-2.842
Dallas Wholesale - Borrower Paid,VA Fixed 15 (VF15),3.750,-3.480,-3.433,-3.383,-3.336,,-2.961
Dallas Wholesale - Borrower Paid,VA Fixed 15 (VF15),3.875,-3.852,-3.805,-3.755,-3.708,,-3.333
Dallas Wholesale - Borrower Paid,VA Fixed 15 (VF15),3.990,-4.165,-4.118,-4.068,-4.021,,-3.646
Dallas Wholesale - Borrower Paid,VA Fixed 15 (VF15),4.000,-4.191,-4.144,-4.094,-4.047,,-3.672
Dallas Wholesale - Borrower Paid,VA Fixed 15 (VF15),4.125,-4.506,-4.459,-4.409,-4.362,,-3.987
Dallas Wholesale - Borrower Paid,VA Fixed 15 (VF15),4.250,-2.511,-2.480,-2.447,-2.416,,-2.041
Dallas Wholesale - Borrower Paid,VA Fixed 15 (VF15),4.375,-2.815,-2.783,-2.750,-2.719,,-2.344
Dallas Wholesale - Borrower Paid,VA Fixed 15 (VF15),4.500,-3.103,-3.072,-3.039,-3.007,,-2.632
Dallas Wholesale - Borrower Paid,VA Fixed 30 (VF30),3.250,-0.876,-0.817,-0.755,-0.701,,-0.326
Dallas Wholesale - Borrower Paid,VA Fixed 30 (VF30),3.375,-1.315,-1.257,-1.194,-1.140,,-0.765
Dallas Wholesale - Borrower Paid,VA Fixed 30 (VF30),3.500,-1.743,-1.685,-1.622,-1.568,,-1.193
Dallas Wholesale - Borrower Paid,VA Fixed 30 (VF30),3.625,-2.203,-2.145,-2.083,-2.028,,-1.653
Dallas Wholesale - Borrower Paid,VA Fixed 30 (VF30),3.750,-3.216,-3.150,-3.080,-3.019,,-2.644
Dallas Wholesale - Borrower Paid,VA Fixed 30 (VF30),3.875,-3.603,-3.537,-3.467,-3.406,,-3.031
Dallas Wholesale - Borrower Paid,VA Fixed 30 (VF30),3.990,-3.942,-3.877,-3.806,-3.745,,-3.370
Dallas Wholesale - Borrower Paid,VA Fixed 30 (VF30),4.000,-3.975,-3.910,-3.839,-3.778,,-3.403
Dallas Wholesale - Borrower Paid,VA Fixed 30 (VF30),4.125,-4.378,-4.313,-4.242,-4.181,,-3.806
Dallas Wholesale - Borrower Paid,VA Fixed 30 (VF30),4.250,-4.548,-4.497,-4.442,-4.395,,-4.020
Dallas Wholesale - Borrower Paid,VA Fixed 30 (VF30),4.300,-4.655,-4.604,-4.550,-4.502,,-4.127
Dallas Wholesale - Borrower Paid,VA Fixed 30 (VF30),4.375,-4.884,-4.833,-4.778,-4.730,,-4.355
Dallas Wholesale - Borrower Paid,VA Fixed 30 (VF30),4.450,-5.045,-4.994,-4.939,-4.892,,-4.517
Dallas Wholesale - Borrower Paid,VA Fixed 30 (VF30),4.500,-5.180,-5.129,-5.074,-5.027,,-4.652
Dallas Wholesale - Borrower Paid,VA Fixed 30 (VF30),4.550,-5.308,-5.257,-5.203,-5.155,,-4.780
Dallas Wholesale - Borrower Paid,VA Fixed 30 (VF30),4.625,-5.491,-5.440,-5.386,-5.338,,-4.963
Dallas Wholesale - Borrower Paid,VA Fixed 30 (VF30),4.750,-5.484,-5.396,-5.303,-5.221,,-4.846
Dallas Wholesale - Borrower Paid,VA Fixed 30 (VF30),4.875,-5.729,-5.642,-5.548,-5.467,,-5.092
Dallas Wholesale - Borrower Paid,VA Fixed 30 (VF30),4.990,-5.924,-5.836,-5.743,-5.661,,-5.286
Dallas Wholesale - Borrower Paid,VA Fixed 30 (VF30),5.000,-6.694,-6.606,-6.513,-6.431,,-6.056
Dallas Wholesale - Borrower Paid,VA Fixed 30 (VF30),5.125,-6.193,-6.106,-6.012,-5.931,,-5.556
Dallas Wholesale - Borrower Paid,VA Fixed 30 (VF30),5.250,-6.595,-6.544,-6.489,-6.442,,-6.067
Dallas Wholesale - Borrower Paid,VA Fixed 30 (VF30),5.375,-6.853,-6.801,-6.747,-6.699,,-6.324
Dallas Wholesale - Borrower Paid,VA Fixed 30 (VF30),5.500,-7.098,-7.047,-6.992,-6.945,,-6.570
Dallas Wholesale - Borrower Paid,Conforming High Balance 10/1 LIBOR ARM (CHBL10),2.875,2.932,3.088,3.245,3.401,,3.776
Dallas Wholesale - Borrower Paid,Conforming High Balance 10/1 LIBOR ARM (CHBL10),3.000,2.466,2.622,2.778,2.935,,3.310
Dallas Wholesale - Borrower Paid,Conforming High Balance 10/1 LIBOR ARM (CHBL10),3.125,1.999,2.156,2.312,2.468,,2.843
Dallas Wholesale - Borrower Paid,Conforming High Balance 10/1 LIBOR ARM (CHBL10),3.250,1.575,1.732,1.888,2.044,,2.419
Dallas Wholesale - Borrower Paid,Conforming High Balance 10/1 LIBOR ARM (CHBL10),3.375,1.158,1.314,1.470,1.626,,2.001
Dallas Wholesale - Borrower Paid,Conforming High Balance 10/1 LIBOR ARM (CHBL10),3.500,0.721,0.877,1.034,1.190,,1.565
Dallas Wholesale - Borrower Paid,Conforming High Balance 10/1 LIBOR ARM (CHBL10),3.625,0.292,0.449,0.605,0.761,,1.136
Dallas Wholesale - Borrower Paid,Conforming High Balance 10/1 LIBOR ARM (CHBL10),3.750,-0.140,0.016,0.173,0.329,,0.704
Dallas Wholesale - Borrower Paid,Conforming High Balance 10/1 LIBOR ARM (CHBL10),3.875,-0.575,-0.419,-0.263,-0.107,,0.268
Dallas Wholesale - Borrower Paid,Conforming High Balance 10/1 LIBOR ARM (CHBL10),3.990,-0.958,-0.802,-0.646,-0.490,,-0.115
Dallas Wholesale - Borrower Paid,Conforming High Balance 10/1 LIBOR ARM (CHBL10),4.125,-1.323,-1.167,-1.011,-0.854,,-0.479
Dallas Wholesale - Borrower Paid,Conforming High Balance 10/1 LIBOR ARM (CHBL10),4.250,-1.697,-1.541,-1.385,-1.228,,-0.853
Dallas Wholesale - Borrower Paid,Conforming High Balance 10/1 LIBOR ARM (CHBL10),4.375,-2.078,-1.921,-1.765,-1.609,,-1.234
Dallas Wholesale - Borrower Paid,Conforming High Balance 10/1 LIBOR ARM (CHBL10),4.500,-2.462,-2.306,-2.150,-1.993,,-1.618
Dallas Wholesale - Borrower Paid,Conforming High Balance 10/1 LIBOR ARM (CHBL10),4.625,-2.849,-2.693,-2.536,-2.380,,-2.005
Dallas Wholesale - Borrower Paid,Conforming High Balance 10/1 LIBOR ARM (CHBL10),4.750,-3.073,-2.917,-2.760,-2.604,,-2.229
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),3.250,4.104,4.174,4.249,4.319,,4.694
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),3.375,3.169,3.240,3.315,3.385,,3.760
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),3.450,2.673,2.743,2.818,2.888,,3.263
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),3.500,2.267,2.338,2.413,2.483,,2.858
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),3.550,1.956,2.027,2.102,2.172,,2.547
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),3.625,1.453,1.523,1.598,1.668,,2.043
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),3.700,0.940,1.010,1.085,1.156,,1.531
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),3.750,0.672,0.742,0.817,0.887,,1.262
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),3.800,0.400,0.470,0.545,0.615,,0.990
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),3.875,0.045,0.115,0.190,0.260,,0.635
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),3.950,-0.330,-0.260,-0.185,-0.114,,0.261
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),3.990,-0.496,-0.426,-0.351,-0.281,,0.094
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),4.000,-0.452,-0.382,-0.307,-0.237,,0.138
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),4.050,-0.654,-0.568,-0.477,-0.391,,-0.016
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),4.125,-1.067,-0.973,-0.873,-0.785,,-0.410
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),4.200,-1.500,-1.406,-1.306,-1.213,,-0.838
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),4.250,-1.716,-1.622,-1.522,-1.429,,-1.054
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),4.300,-1.937,-1.843,-1.743,-1.649,,-1.274
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),4.375,-2.216,-2.123,-2.023,-1.929,,-1.554
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),4.450,-2.512,-2.418,-2.318,-2.225,,-1.850
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),4.500,-2.615,-2.521,-2.421,-2.327,,-1.952
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),4.550,-2.351,-2.265,-2.174,-2.088,,-1.713
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),4.625,-2.736,-2.650,-2.559,-2.473,,-2.098
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),4.700,-3.118,-3.032,-2.940,-2.855,,-2.480
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),4.750,-3.287,-3.201,-3.109,-3.023,,-2.648
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),4.800,-3.460,-3.374,-3.282,-3.196,,-2.821
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),4.875,-3.679,-3.593,-3.501,-3.415,,-3.040
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),4.950,-3.918,-3.832,-3.740,-3.654,,-3.279
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),4.990,-4.028,-3.942,-3.850,-3.764,,-3.389
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),5.000,-4.000,-3.914,-3.823,-3.737,,-3.362
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),5.050,-3.247,-3.192,-3.134,-3.079,,-2.704
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),5.125,-3.614,-3.560,-3.501,-3.447,,-3.072
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),5.200,-4.001,-3.946,-3.888,-3.833,,-3.458
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),5.250,-4.130,-4.076,-4.017,-3.963,,-3.588
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),5.300,-4.264,-4.209,-4.151,-4.096,,-3.721
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),5.375,-4.435,-4.380,-4.322,-4.267,,-3.892
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),5.500,-4.720,-4.665,-4.607,-4.552,,-4.177
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 15 (CHBF15),2.750,1.630,1.708,1.791,1.870,,2.245
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 15 (CHBF15),2.875,1.146,1.224,1.307,1.386,,1.761
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 15 (CHBF15),2.990,0.709,0.787,0.871,0.949,,1.324
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 15 (CHBF15),3.000,0.665,0.743,0.826,0.904,,1.279
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 15 (CHBF15),3.125,0.164,0.226,0.289,0.356,,0.731
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 15 (CHBF15),3.250,-0.668,-0.621,-0.571,-0.524,,-0.149
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 15 (CHBF15),3.375,-1.113,-1.067,-1.017,-0.970,,-0.595
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 15 (CHBF15),3.500,-1.572,-1.502,-1.435,-1.388,,-1.013
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 15 (CHBF15),3.625,-2.060,-1.990,-1.920,-1.845,,-1.470
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 15 (CHBF15),3.750,-2.479,-2.409,-2.339,-2.264,,-1.889
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 15 (CHBF15),3.875,-2.846,-2.776,-2.705,-2.630,,-2.255
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 15 (CHBF15),3.990,-3.171,-3.101,-3.031,-2.956,,-2.581
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 15 (CHBF15),4.000,-3.166,-3.096,-3.026,-2.951,,-2.576
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 15 (CHBF15),4.125,-3.264,-3.178,-3.093,-3.001,,-2.626
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 15 (CHBF15),4.250,-3.610,-3.524,-3.438,-3.347,,-2.972
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 15 (CHBF15),4.375,-3.927,-3.841,-3.755,-3.664,,-3.289
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 15 (CHBF15),4.500,-4.234,-4.148,-4.062,-3.970,,-3.595
Dallas Wholesale - Borrower Paid,Conforming High Balance 7/1 LIBOR ARM (CHBL7),2.750,2.133,2.289,2.445,2.601,,2.976
Dallas Wholesale - Borrower Paid,Conforming High Balance 7/1 LIBOR ARM (CHBL7),2.875,1.719,1.875,2.031,2.188,,2.563
Dallas Wholesale - Borrower Paid,Conforming High Balance 7/1 LIBOR ARM (CHBL7),2.990,1.305,1.461,1.617,1.774,,2.149
Dallas Wholesale - Borrower Paid,Conforming High Balance 7/1 LIBOR ARM (CHBL7),3.125,0.894,1.050,1.207,1.363,,1.738
Dallas Wholesale - Borrower Paid,Conforming High Balance 7/1 LIBOR ARM (CHBL7),3.250,0.500,0.656,0.813,0.969,,1.344
Dallas Wholesale - Borrower Paid,Conforming High Balance 7/1 LIBOR ARM (CHBL7),3.375,0.105,0.262,0.418,0.574,,0.949
Dallas Wholesale - Borrower Paid,Conforming High Balance 7/1 LIBOR ARM (CHBL7),3.500,-0.310,-0.153,0.003,0.159,,0.534
Dallas Wholesale - Borrower Paid,Conforming High Balance 7/1 LIBOR ARM (CHBL7),3.625,-0.725,-0.568,-0.412,-0.256,,0.119
Dallas Wholesale - Borrower Paid,Conforming High Balance 7/1 LIBOR ARM (CHBL7),3.750,-1.008,-0.852,-0.696,-0.539,,-0.164
Dallas Wholesale - Borrower Paid,Conforming High Balance 7/1 LIBOR ARM (CHBL7),3.875,-1.292,-1.136,-0.979,-0.823,,-0.448
Dallas Wholesale - Borrower Paid,Conforming High Balance 7/1 LIBOR ARM (CHBL7),3.990,-1.606,-1.449,-1.293,-1.137,,-0.762
Dallas Wholesale - Borrower Paid,Conforming High Balance 7/1 LIBOR ARM (CHBL7),4.125,-1.904,-1.748,-1.592,-1.436,,-1.061
Dallas Wholesale - Borrower Paid,Conforming High Balance 7/1 LIBOR ARM (CHBL7),4.250,-2.051,-1.895,-1.738,-1.582,,-1.207
Dallas Wholesale - Borrower Paid,Conforming High Balance 7/1 LIBOR ARM (CHBL7),4.375,-2.196,-2.039,-1.883,-1.727,,-1.352
Dallas Wholesale - Borrower Paid,Conforming High Balance 7/1 LIBOR ARM (CHBL7),4.500,-2.419,-2.263,-2.106,-1.950,,-1.575
Dallas Wholesale - Borrower Paid,Conforming High Balance 5/1 LIBOR ARM (CHBL5),2.500,2.126,2.282,2.438,2.595,,2.970
Dallas Wholesale - Borrower Paid,Conforming High Balance 5/1 LIBOR ARM (CHBL5),2.625,1.790,1.946,2.102,2.258,,2.633
Dallas Wholesale - Borrower Paid,Conforming High Balance 5/1 LIBOR ARM (CHBL5),2.750,1.389,1.545,1.701,1.858,,2.233
Dallas Wholesale - Borrower Paid,Conforming High Balance 5/1 LIBOR ARM (CHBL5),2.875,0.992,1.148,1.304,1.460,,1.835
Dallas Wholesale - Borrower Paid,Conforming High Balance 5/1 LIBOR ARM (CHBL5),2.990,0.673,0.829,0.986,1.142,,1.517
Dallas Wholesale - Borrower Paid,Conforming High Balance 5/1 LIBOR ARM (CHBL5),3.125,0.356,0.512,0.669,0.825,,1.200
Dallas Wholesale - Borrower Paid,Conforming High Balance 5/1 LIBOR ARM (CHBL5),3.250,0.006,0.162,0.318,0.474,,0.849
Dallas Wholesale - Borrower Paid,Conforming High Balance 5/1 LIBOR ARM (CHBL5),3.375,-0.347,-0.191,-0.035,0.122,,0.497
Dallas Wholesale - Borrower Paid,Conforming High Balance 5/1 LIBOR ARM (CHBL5),3.500,-0.681,-0.525,-0.369,-0.212,,0.163
Dallas Wholesale - Borrower Paid,Conforming High Balance 5/1 LIBOR ARM (CHBL5),3.625,-1.006,-0.850,-0.694,-0.537,,-0.162
Dallas Wholesale - Borrower Paid,Conforming High Balance 5/1 LIBOR ARM (CHBL5),3.750,-1.188,-1.031,-0.875,-0.719,,-0.344
Dallas Wholesale - Borrower Paid,Conforming High Balance 5/1 LIBOR ARM (CHBL5),3.875,-1.372,-1.215,-1.059,-0.903,,-0.528
Dallas Wholesale - Borrower Paid,Conforming High Balance 5/1 LIBOR ARM (CHBL5),4.000,-1.583,-1.427,-1.271,-1.114,,-0.739
Dallas Wholesale - Borrower Paid,Conforming High Balance 5/1 LIBOR ARM (CHBL5),4.125,-1.785,-1.629,-1.472,-1.316,,-0.941
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 30 (FHBF30),3.250,-0.021,0.037,0.099,0.154,,0.529
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 30 (FHBF30),3.375,-0.499,-0.440,-0.378,-0.324,,0.051
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 30 (FHBF30),3.500,-0.961,-0.902,-0.840,-0.786,,-0.411
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 30 (FHBF30),3.625,-1.449,-1.391,-1.328,-1.274,,-0.899
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 30 (FHBF30),3.750,-2.192,-2.126,-2.056,-1.995,,-1.620
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 30 (FHBF30),3.875,-2.612,-2.547,-2.477,-2.416,,-2.041
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 30 (FHBF30),3.990,-2.977,-2.911,-2.841,-2.780,,-2.405
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 30 (FHBF30),4.000,-3.015,-2.949,-2.879,-2.818,,-2.443
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 30 (FHBF30),4.125,-3.444,-3.378,-3.308,-3.247,,-2.872
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 30 (FHBF30),4.250,-3.149,-3.098,-3.043,-2.996,,-2.621
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 30 (FHBF30),4.300,-3.254,-3.203,-3.148,-3.101,,-2.726
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 30 (FHBF30),4.375,-3.517,-3.466,-3.412,-3.364,,-2.989
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 30 (FHBF30),4.450,-3.673,-3.622,-3.567,-3.519,,-3.144
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 30 (FHBF30),4.500,-3.841,-3.790,-3.735,-3.688,,-3.313
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 30 (FHBF30),4.550,-3.934,-3.883,-3.828,-3.781,,-3.406
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 30 (FHBF30),4.625,-4.174,-4.123,-4.069,-4.021,,-3.646
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 30 (FHBF30),4.750,-3.015,-2.927,-2.834,-2.752,,-2.377
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 30 (FHBF30),4.875,-3.292,-3.204,-3.110,-3.029,,-2.654
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 30 (FHBF30),4.990,-3.507,-3.419,-3.325,-3.244,,-2.869
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 30 (FHBF30),5.000,-3.534,-3.446,-3.352,-3.271,,-2.896
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 30 (FHBF30),5.125,-3.808,-3.721,-3.627,-3.546,,-3.171
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 30 (FHBF30),5.250,-3.872,-3.821,-3.766,-3.719,,-3.344
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 30 (FHBF30),5.375,-4.167,-4.116,-4.061,-4.014,,-3.639
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 30 (FHBF30),5.500,-4.448,-4.397,-4.343,-4.295,,-3.920
Dallas Wholesale - Borrower Paid,FHA High Balance 5/1 CMT ARM (FHBT5),2.250,1.975,2.131,2.287,2.443,,2.818
Dallas Wholesale - Borrower Paid,FHA High Balance 5/1 CMT ARM (FHBT5),2.375,1.425,1.582,1.738,1.894,,2.269
Dallas Wholesale - Borrower Paid,FHA High Balance 5/1 CMT ARM (FHBT5),2.500,0.877,1.034,1.190,1.346,,1.721
Dallas Wholesale - Borrower Paid,FHA High Balance 5/1 CMT ARM (FHBT5),2.625,0.332,0.489,0.645,0.801,,1.176
Dallas Wholesale - Borrower Paid,FHA High Balance 5/1 CMT ARM (FHBT5),2.750,-0.163,-0.007,0.150,0.306,,0.681
Dallas Wholesale - Borrower Paid,FHA High Balance 5/1 CMT ARM (FHBT5),2.875,-0.500,-0.344,-0.188,-0.031,,0.344
Dallas Wholesale - Borrower Paid,FHA High Balance 5/1 CMT ARM (FHBT5),3.000,-0.837,-0.681,-0.524,-0.368,,0.007
Dallas Wholesale - Borrower Paid,FHA High Balance 5/1 CMT ARM (FHBT5),3.125,-1.173,-1.017,-0.861,-0.704,,-0.329
Dallas Wholesale - Borrower Paid,FHA High Balance 5/1 CMT ARM (FHBT5),3.250,-1.496,-1.340,-1.184,-1.027,,-0.652
Dallas Wholesale - Borrower Paid,FHA High Balance 5/1 CMT ARM (FHBT5),3.375,-1.519,-1.362,-1.206,-1.050,,-0.675
Dallas Wholesale - Borrower Paid,FHA High Balance 5/1 CMT ARM (FHBT5),3.500,-1.541,-1.384,-1.228,-1.072,,-0.697
Dallas Wholesale - Borrower Paid,FHA High Balance 5/1 CMT ARM (FHBT5),3.625,-1.560,-1.404,-1.247,-1.091,,-0.716
Dallas Wholesale - Borrower Paid,FHA High Balance 5/1 CMT ARM (FHBT5),3.750,-1.567,-1.410,-1.254,-1.098,,-0.723
Dallas Wholesale - Borrower Paid,FHA High Balance 5/1 CMT ARM (FHBT5),3.875,-1.867,-1.711,-1.554,-1.398,,-1.023
Dallas Wholesale - Borrower Paid,FHA High Balance 5/1 CMT ARM (FHBT5),4.000,-2.165,-2.008,-1.852,-1.696,,-1.321
Dallas Wholesale - Borrower Paid,FHA High Balance 5/1 CMT ARM (FHBT5),4.125,-2.456,-2.300,-2.144,-1.988,,-1.613
Dallas Wholesale - Borrower Paid,FHA High Balance 5/1 CMT ARM (FHBT5),4.250,-2.734,-2.578,-2.422,-2.265,,-1.890
Dallas Wholesale - Borrower Paid,VA High Balance Fixed 30 (VHBF30),3.250,0.416,0.474,0.537,0.591,,0.966
Dallas Wholesale - Borrower Paid,VA High Balance Fixed 30 (VHBF30),3.375,-0.061,-0.003,0.060,0.114,,0.489
Dallas Wholesale - Borrower Paid,VA High Balance Fixed 30 (VHBF30),3.500,-0.523,-0.465,-0.402,-0.348,,0.027
