Publication Effective Date: 07/28/2017 08:54:13 AM

Ratesheet Name,Product,Rate,15 Days Lock,30 Days Lock,45 Days Lock,60 Days Lock,75 Days Lock,90 Days Lock
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Premier Access 30 Year Fixed (NAJAF30),5.000,,1.732,1.857,1.982,2.107,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Premier Access 30 Year Fixed (NAJAF30),5.125,,1.552,1.677,1.802,1.927,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Premier Access 30 Year Fixed (NAJAF30),5.250,,1.384,1.509,1.634,1.759,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Premier Access 30 Year Fixed (NAJAF30),5.375,,1.213,1.338,1.463,1.588,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Premier Access 30 Year Fixed (NAJAF30),5.500,,1.032,1.157,1.282,1.407,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Premier Access 30 Year Fixed (NAJAF30),5.625,,0.843,0.968,1.093,1.218,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Premier Access 30 Year Fixed (NAJAF30),5.750,,0.648,0.773,0.898,1.023,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Premier Access 30 Year Fixed (NAJAF30),5.875,,0.448,0.573,0.698,0.823,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Premier Access 30 Year Fixed (NAJAF30),6.000,,0.244,0.369,0.494,0.619,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Premier Access 30 Year Fixed (NAJAF30),6.125,,0.035,0.160,0.285,0.410,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Premier Access 30 Year Fixed (NAJAF30),6.250,,-0.192,-0.067,0.058,0.183,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Premier Access 30 Year Fixed (NAJAF30),6.375,,-0.427,-0.302,-0.177,-0.052,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Premier Access 30 Year Fixed (NAJAF30),6.500,,-0.663,-0.538,-0.413,-0.288,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Premier Access 30 Year Fixed (NAJAF30),6.625,,-0.898,-0.773,-0.648,-0.523,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Fresh Start 5/1 LIBOR ARM (NAFSL5),6.125,,4.085,4.210,4.335,4.460,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Fresh Start 5/1 LIBOR ARM (NAFSL5),6.250,,3.855,3.980,4.105,4.230,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Fresh Start 5/1 LIBOR ARM (NAFSL5),6.375,,3.622,3.747,3.872,3.997,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Fresh Start 5/1 LIBOR ARM (NAFSL5),6.500,,3.390,3.515,3.640,3.765,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Fresh Start 5/1 LIBOR ARM (NAFSL5),6.625,,3.157,3.282,3.407,3.532,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Fresh Start 5/1 LIBOR ARM (NAFSL5),6.750,,2.925,3.050,3.175,3.300,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Fresh Start 5/1 LIBOR ARM (NAFSL5),6.875,,2.692,2.817,2.942,3.067,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Fresh Start 5/1 LIBOR ARM (NAFSL5),7.000,,2.460,2.585,2.710,2.835,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Fresh Start 5/1 LIBOR ARM (NAFSL5),7.125,,2.227,2.352,2.477,2.602,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Fresh Start 5/1 LIBOR ARM (NAFSL5),7.250,,1.993,2.118,2.243,2.368,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Fresh Start 5/1 LIBOR ARM (NAFSL5),7.375,,1.758,1.883,2.008,2.133,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Fresh Start 5/1 LIBOR ARM (NAFSL5),7.500,,1.522,1.647,1.772,1.897,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Fresh Start 5/1 LIBOR ARM (NAFSL5),7.625,,1.247,1.372,1.497,1.622,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Fresh Start 5/1 LIBOR ARM (NAFSL5),7.750,,0.967,1.092,1.217,1.342,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Fresh Start 5/1 LIBOR ARM (NAFSL5),7.875,,0.666,0.791,0.916,1.041,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Fresh Start 5/1 LIBOR ARM (NAFSL5),8.000,,0.344,0.469,0.594,0.719,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Fresh Start 5/1 LIBOR ARM (NAFSL5),8.125,,0.111,0.236,0.361,0.486,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Fresh Start 30 Year Fixed (NAFSF30),6.500,,4.177,4.302,4.427,4.552,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Fresh Start 30 Year Fixed (NAFSF30),6.625,,3.942,4.067,4.192,4.317,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Fresh Start 30 Year Fixed (NAFSF30),6.750,,3.707,3.832,3.957,4.082,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Fresh Start 30 Year Fixed (NAFSF30),6.875,,3.472,3.597,3.722,3.847,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Fresh Start 30 Year Fixed (NAFSF30),7.000,,3.237,3.362,3.487,3.612,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Fresh Start 30 Year Fixed (NAFSF30),7.125,,3.002,3.127,3.252,3.377,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Fresh Start 30 Year Fixed (NAFSF30),7.250,,2.767,2.892,3.017,3.142,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Fresh Start 30 Year Fixed (NAFSF30),7.375,,2.532,2.657,2.782,2.907,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Fresh Start 30 Year Fixed (NAFSF30),7.500,,2.297,2.422,2.547,2.672,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Fresh Start 30 Year Fixed (NAFSF30),7.625,,2.062,2.187,2.312,2.437,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Fresh Start 30 Year Fixed (NAFSF30),7.750,,1.827,1.952,2.077,2.202,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Fresh Start 30 Year Fixed (NAFSF30),7.875,,1.592,1.717,1.842,1.967,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Fresh Start 30 Year Fixed (NAFSF30),8.000,,1.357,1.482,1.607,1.732,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Fresh Start 30 Year Fixed (NAFSF30),8.125,,1.122,1.247,1.372,1.497,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Fresh Start 30 Year Fixed (NAFSF30),8.250,,0.887,1.012,1.137,1.262,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Fresh Start 30 Year Fixed (NAFSF30),8.375,,0.652,0.777,0.902,1.027,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Fresh Start 30 Year Fixed (NAFSF30),8.500,,0.417,0.542,0.667,0.792,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Investment Property 5/1 ARM (NAINVL5),5.500,,4.032,4.157,4.282,4.407,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Investment Property 5/1 ARM (NAINVL5),5.625,,3.806,3.931,4.056,4.181,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Investment Property 5/1 ARM (NAINVL5),5.750,,3.579,3.704,3.829,3.954,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Investment Property 5/1 ARM (NAINVL5),5.875,,3.351,3.476,3.601,3.726,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Investment Property 5/1 ARM (NAINVL5),6.000,,3.123,3.248,3.373,3.498,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Investment Property 5/1 ARM (NAINVL5),6.125,,2.895,3.020,3.145,3.270,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Investment Property 5/1 ARM (NAINVL5),6.250,,2.665,2.790,2.915,3.040,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Investment Property 5/1 ARM (NAINVL5),6.375,,2.432,2.557,2.682,2.807,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Investment Property 5/1 ARM (NAINVL5),6.500,,2.200,2.325,2.450,2.575,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Investment Property 5/1 ARM (NAINVL5),6.625,,1.967,2.092,2.217,2.342,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Investment Property 5/1 ARM (NAINVL5),6.750,,1.735,1.860,1.985,2.110,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Investment Property 5/1 ARM (NAINVL5),6.875,,1.502,1.627,1.752,1.877,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Investment Property 5/1 ARM (NAINVL5),7.000,,1.270,1.395,1.520,1.645,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Investment Property 5/1 ARM (NAINVL5),7.125,,1.037,1.162,1.287,1.412,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Investment Property 5/1 ARM (NAINVL5),7.250,,0.803,0.928,1.053,1.178,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Investment Property 5/1 ARM (NAINVL5),7.375,,0.568,0.693,0.818,0.943,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Investment Property 5/1 ARM (NAINVL5),7.500,,0.332,0.457,0.582,0.707,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Investment Property 30 Year Fixed (NAINVF30),5.875,,4.088,4.213,4.338,4.463,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Investment Property 30 Year Fixed (NAINVF30),6.000,,3.884,4.009,4.134,4.259,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Investment Property 30 Year Fixed (NAINVF30),6.125,,3.675,3.800,3.925,4.050,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Investment Property 30 Year Fixed (NAINVF30),6.250,,3.448,3.573,3.698,3.823,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Investment Property 30 Year Fixed (NAINVF30),6.375,,3.213,3.338,3.463,3.588,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Investment Property 30 Year Fixed (NAINVF30),6.500,,2.977,3.102,3.227,3.352,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Investment Property 30 Year Fixed (NAINVF30),6.625,,2.742,2.867,2.992,3.117,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Investment Property 30 Year Fixed (NAINVF30),6.750,,2.507,2.632,2.757,2.882,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Investment Property 30 Year Fixed (NAINVF30),6.875,,2.272,2.397,2.522,2.647,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Investment Property 30 Year Fixed (NAINVF30),7.000,,2.037,2.162,2.287,2.412,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Investment Property 30 Year Fixed (NAINVF30),7.125,,1.802,1.927,2.052,2.177,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Investment Property 30 Year Fixed (NAINVF30),7.250,,1.567,1.692,1.817,1.942,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Investment Property 30 Year Fixed (NAINVF30),7.375,,1.332,1.457,1.582,1.707,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Investment Property 30 Year Fixed (NAINVF30),7.500,,1.097,1.222,1.347,1.472,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Investment Property 30 Year Fixed (NAINVF30),7.625,,0.862,0.987,1.112,1.237,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Investment Property 30 Year Fixed (NAINVF30),7.750,,0.627,0.752,0.877,1.002,
Dallas Wholesale - Borrower Paid,Portfolio Non-Agency Investment Property 30 Year Fixed (NAINVF30),7.875,,0.392,0.517,0.642,0.767,
