Publication Effective Date: 07/24/2017 09:12:35 AM

Ratesheet Name,Product,Rate,15 Days Lock,30 Days Lock,45 Days Lock,60 Days Lock,75 Days Lock,90 Days Lock
Dallas Wholesale - Borrower Paid,USDA Rural Housing Fixed 30 (USDAF30),3.990,-3.336,-3.227,-3.110,-3.008,,-2.633
Dallas Wholesale - Borrower Paid,USDA Rural Housing Fixed 30 (USDAF30),4.000,-3.369,-3.260,-3.143,-3.041,,-2.666
Dallas Wholesale - Borrower Paid,USDA Rural Housing Fixed 30 (USDAF30),4.125,-3.770,-3.661,-3.544,-3.442,,-3.067
Dallas Wholesale - Borrower Paid,USDA Rural Housing Fixed 30 (USDAF30),4.250,-3.863,-3.783,-3.697,-3.622,,-3.247
Dallas Wholesale - Borrower Paid,USDA Rural Housing Fixed 30 (USDAF30),4.300,-3.969,-3.889,-3.803,-3.729,,-3.354
Dallas Wholesale - Borrower Paid,USDA Rural Housing Fixed 30 (USDAF30),4.375,-4.197,-4.116,-4.030,-3.956,,-3.581
Dallas Wholesale - Borrower Paid,USDA Rural Housing Fixed 30 (USDAF30),4.450,-4.358,-4.277,-4.191,-4.117,,-3.742
Dallas Wholesale - Borrower Paid,USDA Rural Housing Fixed 30 (USDAF30),4.500,-4.492,-4.411,-4.326,-4.251,,-3.876
Dallas Wholesale - Borrower Paid,USDA Rural Housing Fixed 30 (USDAF30),4.550,-4.619,-4.539,-4.453,-4.379,,-4.004
Dallas Wholesale - Borrower Paid,USDA Rural Housing Fixed 30 (USDAF30),4.625,-4.800,-4.720,-4.634,-4.560,,-4.185
Dallas Wholesale - Borrower Paid,USDA Rural Housing Fixed 30 (USDAF30),4.750,-4.877,-4.775,-4.665,-4.571,,-4.196
Dallas Wholesale - Borrower Paid,USDA Rural Housing Fixed 30 (USDAF30),4.875,-5.121,-5.019,-4.910,-4.815,,-4.440
Dallas Wholesale - Borrower Paid,USDA Rural Housing Fixed 30 (USDAF30),4.990,-5.315,-5.213,-5.103,-5.008,,-4.633
Dallas Wholesale - Borrower Paid,USDA Rural Housing Fixed 30 (USDAF30),5.000,-6.022,-5.920,-5.810,-5.716,,-5.341
Dallas Wholesale - Borrower Paid,USDA Rural Housing Fixed 30 (USDAF30),5.125,-5.583,-5.481,-5.372,-5.277,,-4.902
Dallas Wholesale - Borrower Paid,USDA Rural Housing Fixed 30 (USDAF30),5.250,-5.858,-5.814,-5.767,-5.727,,-5.352
Dallas Wholesale - Borrower Paid,USDA Rural Housing Fixed 30 (USDAF30),5.375,-6.115,-6.071,-6.024,-5.983,,-5.608
Dallas Wholesale - Borrower Paid,USDA Rural Housing Fixed 30 (USDAF30),5.500,-6.359,-6.315,-6.268,-6.228,,-5.853
Dallas Wholesale - Borrower Paid,VA Fixed 15 (VF15),2.750,-0.649,-0.578,-0.508,-0.433,,-0.058
Dallas Wholesale - Borrower Paid,VA Fixed 15 (VF15),2.875,-1.050,-0.979,-0.909,-0.834,,-0.459
Dallas Wholesale - Borrower Paid,VA Fixed 15 (VF15),2.990,-1.418,-1.347,-1.277,-1.202,,-0.827
Dallas Wholesale - Borrower Paid,VA Fixed 15 (VF15),3.000,-1.450,-1.379,-1.309,-1.234,,-0.859
Dallas Wholesale - Borrower Paid,VA Fixed 15 (VF15),3.125,-1.849,-1.779,-1.709,-1.634,,-1.259
Dallas Wholesale - Borrower Paid,VA Fixed 15 (VF15),3.250,-2.339,-2.268,-2.198,-2.123,,-1.748
Dallas Wholesale - Borrower Paid,VA Fixed 15 (VF15),3.375,-2.726,-2.655,-2.585,-2.510,,-2.135
Dallas Wholesale - Borrower Paid,VA Fixed 15 (VF15),3.500,-3.103,-3.032,-2.962,-2.887,,-2.512
Dallas Wholesale - Borrower Paid,VA Fixed 15 (VF15),3.625,-3.471,-3.400,-3.330,-3.255,,-2.880
Dallas Wholesale - Borrower Paid,VA Fixed 15 (VF15),3.750,-3.607,-3.537,-3.467,-3.392,,-3.017
Dallas Wholesale - Borrower Paid,VA Fixed 15 (VF15),3.875,-3.979,-3.908,-3.838,-3.763,,-3.388
Dallas Wholesale - Borrower Paid,VA Fixed 15 (VF15),3.990,-4.291,-4.221,-4.150,-4.075,,-3.700
Dallas Wholesale - Borrower Paid,VA Fixed 15 (VF15),4.000,-4.317,-4.247,-4.177,-4.102,,-3.727
Dallas Wholesale - Borrower Paid,VA Fixed 15 (VF15),4.125,-4.631,-4.561,-4.491,-4.416,,-4.041
Dallas Wholesale - Borrower Paid,VA Fixed 15 (VF15),4.250,-2.481,-2.450,-2.419,-2.386,,-2.011
Dallas Wholesale - Borrower Paid,VA Fixed 15 (VF15),4.375,-2.784,-2.753,-2.722,-2.688,,-2.313
Dallas Wholesale - Borrower Paid,VA Fixed 15 (VF15),4.500,-3.072,-3.041,-3.009,-2.976,,-2.601
Dallas Wholesale - Borrower Paid,VA Fixed 30 (VF30),3.250,-1.037,-0.964,-0.886,-0.818,,-0.443
Dallas Wholesale - Borrower Paid,VA Fixed 30 (VF30),3.375,-1.475,-1.402,-1.324,-1.256,,-0.881
Dallas Wholesale - Borrower Paid,VA Fixed 30 (VF30),3.500,-1.903,-1.830,-1.751,-1.684,,-1.309
Dallas Wholesale - Borrower Paid,VA Fixed 30 (VF30),3.625,-2.360,-2.287,-2.209,-2.142,,-1.767
Dallas Wholesale - Borrower Paid,VA Fixed 30 (VF30),3.750,-3.397,-3.287,-3.170,-3.069,,-2.694
Dallas Wholesale - Borrower Paid,VA Fixed 30 (VF30),3.875,-3.783,-3.674,-3.556,-3.455,,-3.080
Dallas Wholesale - Borrower Paid,VA Fixed 30 (VF30),3.990,-4.121,-4.012,-3.895,-3.793,,-3.418
Dallas Wholesale - Borrower Paid,VA Fixed 30 (VF30),4.000,-4.154,-4.045,-3.928,-3.826,,-3.451
Dallas Wholesale - Borrower Paid,VA Fixed 30 (VF30),4.125,-4.555,-4.446,-4.329,-4.227,,-3.852
Dallas Wholesale - Borrower Paid,VA Fixed 30 (VF30),4.250,-4.648,-4.568,-4.482,-4.407,,-4.032
Dallas Wholesale - Borrower Paid,VA Fixed 30 (VF30),4.300,-4.754,-4.674,-4.588,-4.514,,-4.139
Dallas Wholesale - Borrower Paid,VA Fixed 30 (VF30),4.375,-4.982,-4.901,-4.815,-4.741,,-4.366
Dallas Wholesale - Borrower Paid,VA Fixed 30 (VF30),4.450,-5.143,-5.062,-4.976,-4.902,,-4.527
Dallas Wholesale - Borrower Paid,VA Fixed 30 (VF30),4.500,-5.277,-5.196,-5.111,-5.036,,-4.661
Dallas Wholesale - Borrower Paid,VA Fixed 30 (VF30),4.550,-5.404,-5.324,-5.238,-5.164,,-4.789
Dallas Wholesale - Borrower Paid,VA Fixed 30 (VF30),4.625,-5.585,-5.505,-5.419,-5.345,,-4.970
Dallas Wholesale - Borrower Paid,VA Fixed 30 (VF30),4.750,-5.662,-5.560,-5.450,-5.356,,-4.981
Dallas Wholesale - Borrower Paid,VA Fixed 30 (VF30),4.875,-5.906,-5.804,-5.695,-5.600,,-5.225
Dallas Wholesale - Borrower Paid,VA Fixed 30 (VF30),4.990,-6.100,-5.998,-5.888,-5.793,,-5.418
Dallas Wholesale - Borrower Paid,VA Fixed 30 (VF30),5.000,-6.807,-6.705,-6.595,-6.501,,-6.126
Dallas Wholesale - Borrower Paid,VA Fixed 30 (VF30),5.125,-6.368,-6.266,-6.157,-6.062,,-5.687
Dallas Wholesale - Borrower Paid,VA Fixed 30 (VF30),5.250,-6.643,-6.599,-6.552,-6.512,,-6.137
Dallas Wholesale - Borrower Paid,VA Fixed 30 (VF30),5.375,-6.900,-6.856,-6.809,-6.768,,-6.393
Dallas Wholesale - Borrower Paid,VA Fixed 30 (VF30),5.500,-7.144,-7.100,-7.053,-7.013,,-6.638
Dallas Wholesale - Borrower Paid,Conforming High Balance 10/1 LIBOR ARM (CHBL10),2.875,2.755,2.912,3.068,3.224,,3.599
Dallas Wholesale - Borrower Paid,Conforming High Balance 10/1 LIBOR ARM (CHBL10),3.000,2.288,2.444,2.601,2.757,,3.132
Dallas Wholesale - Borrower Paid,Conforming High Balance 10/1 LIBOR ARM (CHBL10),3.125,1.821,1.977,2.133,2.290,,2.665
Dallas Wholesale - Borrower Paid,Conforming High Balance 10/1 LIBOR ARM (CHBL10),3.250,1.396,1.552,1.709,1.865,,2.240
Dallas Wholesale - Borrower Paid,Conforming High Balance 10/1 LIBOR ARM (CHBL10),3.375,0.977,1.134,1.290,1.446,,1.821
Dallas Wholesale - Borrower Paid,Conforming High Balance 10/1 LIBOR ARM (CHBL10),3.500,0.540,0.696,0.853,1.009,,1.384
Dallas Wholesale - Borrower Paid,Conforming High Balance 10/1 LIBOR ARM (CHBL10),3.625,0.111,0.267,0.423,0.579,,0.954
Dallas Wholesale - Borrower Paid,Conforming High Balance 10/1 LIBOR ARM (CHBL10),3.750,-0.323,-0.166,-0.010,0.146,,0.521
Dallas Wholesale - Borrower Paid,Conforming High Balance 10/1 LIBOR ARM (CHBL10),3.875,-0.759,-0.603,-0.446,-0.290,,0.085
Dallas Wholesale - Borrower Paid,Conforming High Balance 10/1 LIBOR ARM (CHBL10),3.990,-1.143,-0.986,-0.830,-0.674,,-0.299
Dallas Wholesale - Borrower Paid,Conforming High Balance 10/1 LIBOR ARM (CHBL10),4.125,-1.508,-1.352,-1.195,-1.039,,-0.664
Dallas Wholesale - Borrower Paid,Conforming High Balance 10/1 LIBOR ARM (CHBL10),4.250,-1.883,-1.726,-1.570,-1.414,,-1.039
Dallas Wholesale - Borrower Paid,Conforming High Balance 10/1 LIBOR ARM (CHBL10),4.375,-2.264,-2.108,-1.951,-1.795,,-1.420
Dallas Wholesale - Borrower Paid,Conforming High Balance 10/1 LIBOR ARM (CHBL10),4.500,-2.649,-2.493,-2.337,-2.180,,-1.805
Dallas Wholesale - Borrower Paid,Conforming High Balance 10/1 LIBOR ARM (CHBL10),4.625,-3.036,-2.880,-2.724,-2.568,,-2.193
Dallas Wholesale - Borrower Paid,Conforming High Balance 10/1 LIBOR ARM (CHBL10),4.750,-3.260,-3.104,-2.948,-2.792,,-2.417
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),3.250,3.842,3.921,4.004,4.082,,4.457
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),3.375,2.919,2.997,3.081,3.159,,3.534
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),3.450,2.423,2.501,2.585,2.663,,3.038
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),3.500,2.009,2.087,2.170,2.248,,2.623
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),3.550,1.700,1.778,1.862,1.940,,2.315
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),3.625,1.209,1.284,1.359,1.430,,1.805
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),3.700,0.703,0.774,0.849,0.919,,1.294
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),3.750,0.437,0.507,0.582,0.652,,1.027
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),3.800,0.165,0.236,0.311,0.381,,0.756
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),3.875,-0.189,-0.118,-0.043,0.027,,0.402
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),3.950,-0.562,-0.492,-0.417,-0.347,,0.028
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),3.990,-0.728,-0.658,-0.583,-0.513,,-0.138
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),4.000,-0.682,-0.612,-0.537,-0.466,,-0.091
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),4.050,-0.850,-0.772,-0.689,-0.610,,-0.235
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),4.125,-1.259,-1.173,-1.082,-1.004,,-0.629
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),4.200,-1.692,-1.606,-1.515,-1.429,,-1.054
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),4.250,-1.907,-1.821,-1.730,-1.644,,-1.269
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),4.300,-2.127,-2.041,-1.950,-1.864,,-1.489
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),4.375,-2.406,-2.320,-2.228,-2.142,,-1.767
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),4.450,-2.700,-2.614,-2.523,-2.437,,-2.062
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),4.500,-2.803,-2.717,-2.625,-2.539,,-2.164
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),4.550,-2.489,-2.419,-2.344,-2.273,,-1.898
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),4.625,-2.865,-2.779,-2.697,-2.626,,-2.251
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),4.700,-3.246,-3.161,-3.069,-2.983,,-2.608
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),4.750,-3.414,-3.329,-3.237,-3.151,,-2.776
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),4.800,-3.587,-3.501,-3.409,-3.323,,-2.948
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),4.875,-3.805,-3.719,-3.628,-3.542,,-3.167
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),4.950,-4.043,-3.957,-3.866,-3.780,,-3.405
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),4.990,-4.153,-4.067,-3.975,-3.889,,-3.514
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),5.000,-4.125,-4.039,-3.948,-3.862,,-3.487
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),5.050,-3.381,-3.334,-3.284,-3.237,,-2.862
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),5.125,-3.744,-3.698,-3.648,-3.601,,-3.226
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),5.200,-4.112,-4.057,-3.999,-3.944,,-3.569
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),5.250,-4.240,-4.186,-4.127,-4.073,,-3.698
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),5.300,-4.374,-4.319,-4.260,-4.206,,-3.831
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),5.375,-4.546,-4.499,-4.449,-4.402,,-4.027
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 30 (CHBF30),5.500,-4.851,-4.804,-4.754,-4.707,,-4.332
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 15 (CHBF15),2.750,1.530,1.600,1.675,1.745,,2.120
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 15 (CHBF15),2.875,1.046,1.116,1.191,1.262,,1.637
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 15 (CHBF15),2.990,0.609,0.679,0.754,0.825,,1.200
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 15 (CHBF15),3.000,0.564,0.635,0.710,0.780,,1.155
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 15 (CHBF15),3.125,0.046,0.096,0.158,0.225,,0.600
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 15 (CHBF15),3.250,-0.776,-0.706,-0.631,-0.561,,-0.186
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 15 (CHBF15),3.375,-1.221,-1.151,-1.076,-1.005,,-0.630
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 15 (CHBF15),3.500,-1.640,-1.589,-1.526,-1.460,,-1.085
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 15 (CHBF15),3.625,-2.130,-2.080,-2.018,-1.951,,-1.576
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 15 (CHBF15),3.750,-2.552,-2.502,-2.439,-2.372,,-1.997
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 15 (CHBF15),3.875,-2.918,-2.868,-2.806,-2.739,,-2.364
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 15 (CHBF15),3.990,-3.244,-3.194,-3.131,-3.064,,-2.689
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 15 (CHBF15),4.000,-3.241,-3.191,-3.128,-3.062,,-2.687
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 15 (CHBF15),4.125,-3.395,-3.314,-3.212,-3.104,,-2.729
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 15 (CHBF15),4.250,-3.745,-3.663,-3.562,-3.453,,-3.078
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 15 (CHBF15),4.375,-4.063,-3.981,-3.880,-3.771,,-3.396
Dallas Wholesale - Borrower Paid,Conforming High Balance Fixed 15 (CHBF15),4.500,-4.367,-4.285,-4.184,-4.076,,-3.701
Dallas Wholesale - Borrower Paid,Conforming High Balance 7/1 LIBOR ARM (CHBL7),2.750,1.977,2.133,2.290,2.446,,2.821
Dallas Wholesale - Borrower Paid,Conforming High Balance 7/1 LIBOR ARM (CHBL7),2.875,1.563,1.719,1.875,2.031,,2.406
Dallas Wholesale - Borrower Paid,Conforming High Balance 7/1 LIBOR ARM (CHBL7),2.990,1.148,1.304,1.461,1.617,,1.992
Dallas Wholesale - Borrower Paid,Conforming High Balance 7/1 LIBOR ARM (CHBL7),3.125,0.737,0.893,1.049,1.205,,1.580
Dallas Wholesale - Borrower Paid,Conforming High Balance 7/1 LIBOR ARM (CHBL7),3.250,0.342,0.498,0.655,0.811,,1.186
Dallas Wholesale - Borrower Paid,Conforming High Balance 7/1 LIBOR ARM (CHBL7),3.375,-0.053,0.103,0.259,0.416,,0.791
Dallas Wholesale - Borrower Paid,Conforming High Balance 7/1 LIBOR ARM (CHBL7),3.500,-0.469,-0.312,-0.156,0.000,,0.375
Dallas Wholesale - Borrower Paid,Conforming High Balance 7/1 LIBOR ARM (CHBL7),3.625,-0.884,-0.728,-0.572,-0.415,,-0.040
Dallas Wholesale - Borrower Paid,Conforming High Balance 7/1 LIBOR ARM (CHBL7),3.750,-1.168,-1.012,-0.855,-0.699,,-0.324
Dallas Wholesale - Borrower Paid,Conforming High Balance 7/1 LIBOR ARM (CHBL7),3.875,-1.452,-1.296,-1.139,-0.983,,-0.608
Dallas Wholesale - Borrower Paid,Conforming High Balance 7/1 LIBOR ARM (CHBL7),3.990,-1.766,-1.610,-1.454,-1.297,,-0.922
Dallas Wholesale - Borrower Paid,Conforming High Balance 7/1 LIBOR ARM (CHBL7),4.125,-2.065,-1.909,-1.753,-1.596,,-1.221
Dallas Wholesale - Borrower Paid,Conforming High Balance 7/1 LIBOR ARM (CHBL7),4.250,-2.212,-2.055,-1.899,-1.743,,-1.368
Dallas Wholesale - Borrower Paid,Conforming High Balance 7/1 LIBOR ARM (CHBL7),4.375,-2.356,-2.200,-2.044,-1.888,,-1.513
Dallas Wholesale - Borrower Paid,Conforming High Balance 7/1 LIBOR ARM (CHBL7),4.500,-2.580,-2.423,-2.267,-2.111,,-1.736
Dallas Wholesale - Borrower Paid,Conforming High Balance 5/1 LIBOR ARM (CHBL5),2.500,2.013,2.169,2.325,2.482,,2.857
Dallas Wholesale - Borrower Paid,Conforming High Balance 5/1 LIBOR ARM (CHBL5),2.625,1.676,1.832,1.989,2.145,,2.520
Dallas Wholesale - Borrower Paid,Conforming High Balance 5/1 LIBOR ARM (CHBL5),2.750,1.275,1.431,1.587,1.744,,2.119
Dallas Wholesale - Borrower Paid,Conforming High Balance 5/1 LIBOR ARM (CHBL5),2.875,0.877,1.034,1.190,1.346,,1.721
Dallas Wholesale - Borrower Paid,Conforming High Balance 5/1 LIBOR ARM (CHBL5),2.990,0.559,0.715,0.871,1.027,,1.402
Dallas Wholesale - Borrower Paid,Conforming High Balance 5/1 LIBOR ARM (CHBL5),3.125,0.241,0.398,0.554,0.710,,1.085
Dallas Wholesale - Borrower Paid,Conforming High Balance 5/1 LIBOR ARM (CHBL5),3.250,-0.110,0.047,0.203,0.359,,0.734
Dallas Wholesale - Borrower Paid,Conforming High Balance 5/1 LIBOR ARM (CHBL5),3.375,-0.463,-0.307,-0.150,0.006,,0.381
Dallas Wholesale - Borrower Paid,Conforming High Balance 5/1 LIBOR ARM (CHBL5),3.500,-0.797,-0.641,-0.484,-0.328,,0.047
Dallas Wholesale - Borrower Paid,Conforming High Balance 5/1 LIBOR ARM (CHBL5),3.625,-1.122,-0.966,-0.810,-0.653,,-0.278
Dallas Wholesale - Borrower Paid,Conforming High Balance 5/1 LIBOR ARM (CHBL5),3.750,-1.304,-1.147,-0.991,-0.835,,-0.460
Dallas Wholesale - Borrower Paid,Conforming High Balance 5/1 LIBOR ARM (CHBL5),3.875,-1.488,-1.332,-1.175,-1.019,,-0.644
Dallas Wholesale - Borrower Paid,Conforming High Balance 5/1 LIBOR ARM (CHBL5),4.000,-1.699,-1.543,-1.387,-1.231,,-0.856
Dallas Wholesale - Borrower Paid,Conforming High Balance 5/1 LIBOR ARM (CHBL5),4.125,-1.901,-1.745,-1.589,-1.432,,-1.057
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 30 (FHBF30),3.250,-0.183,-0.110,-0.032,0.036,,0.411
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 30 (FHBF30),3.375,-0.660,-0.587,-0.509,-0.441,,-0.066
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 30 (FHBF30),3.500,-1.121,-1.048,-0.970,-0.903,,-0.528
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 30 (FHBF30),3.625,-1.608,-1.535,-1.457,-1.389,,-1.014
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 30 (FHBF30),3.750,-2.373,-2.263,-2.146,-2.045,,-1.670
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 30 (FHBF30),3.875,-2.793,-2.684,-2.567,-2.465,,-2.090
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 30 (FHBF30),3.990,-3.157,-3.048,-2.931,-2.829,,-2.454
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 30 (FHBF30),4.000,-3.196,-3.086,-2.969,-2.867,,-2.492
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 30 (FHBF30),4.125,-3.623,-3.514,-3.397,-3.295,,-2.920
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 30 (FHBF30),4.250,-3.249,-3.169,-3.083,-3.008,,-2.633
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 30 (FHBF30),4.300,-3.353,-3.273,-3.187,-3.112,,-2.737
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 30 (FHBF30),4.375,-3.616,-3.536,-3.450,-3.375,,-3.000
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 30 (FHBF30),4.450,-3.771,-3.691,-3.605,-3.530,,-3.155
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 30 (FHBF30),4.500,-3.939,-3.859,-3.773,-3.698,,-3.323
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 30 (FHBF30),4.550,-4.030,-3.950,-3.864,-3.790,,-3.415
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 30 (FHBF30),4.625,-4.271,-4.190,-4.104,-4.030,,-3.655
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 30 (FHBF30),4.750,-3.193,-3.091,-2.981,-2.887,,-2.512
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 30 (FHBF30),4.875,-3.469,-3.367,-3.257,-3.163,,-2.788
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 30 (FHBF30),4.990,-3.684,-3.581,-3.472,-3.377,,-3.002
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 30 (FHBF30),5.000,-3.711,-3.609,-3.499,-3.404,,-3.029
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 30 (FHBF30),5.125,-3.986,-3.884,-3.775,-3.680,,-3.305
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 30 (FHBF30),5.250,-3.920,-3.876,-3.829,-3.789,,-3.414
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 30 (FHBF30),5.375,-4.215,-4.171,-4.124,-4.084,,-3.709
Dallas Wholesale - Borrower Paid,FHA High Balance Fixed 30 (FHBF30),5.500,-4.496,-4.452,-4.405,-4.365,,-3.990
Dallas Wholesale - Borrower Paid,FHA High Balance 5/1 CMT ARM (FHBT5),2.250,1.864,2.020,2.176,2.332,,2.707
Dallas Wholesale - Borrower Paid,FHA High Balance 5/1 CMT ARM (FHBT5),2.375,1.314,1.470,1.626,1.783,,2.158
Dallas Wholesale - Borrower Paid,FHA High Balance 5/1 CMT ARM (FHBT5),2.500,0.765,0.921,1.078,1.234,,1.609
Dallas Wholesale - Borrower Paid,FHA High Balance 5/1 CMT ARM (FHBT5),2.625,0.219,0.376,0.532,0.688,,1.063
Dallas Wholesale - Borrower Paid,FHA High Balance 5/1 CMT ARM (FHBT5),2.750,-0.276,-0.120,0.036,0.192,,0.567
Dallas Wholesale - Borrower Paid,FHA High Balance 5/1 CMT ARM (FHBT5),2.875,-0.614,-0.458,-0.301,-0.145,,0.230
Dallas Wholesale - Borrower Paid,FHA High Balance 5/1 CMT ARM (FHBT5),3.000,-0.951,-0.795,-0.639,-0.482,,-0.107
Dallas Wholesale - Borrower Paid,FHA High Balance 5/1 CMT ARM (FHBT5),3.125,-1.287,-1.131,-0.975,-0.819,,-0.444
Dallas Wholesale - Borrower Paid,FHA High Balance 5/1 CMT ARM (FHBT5),3.250,-1.611,-1.455,-1.298,-1.142,,-0.767
Dallas Wholesale - Borrower Paid,FHA High Balance 5/1 CMT ARM (FHBT5),3.375,-1.633,-1.477,-1.321,-1.164,,-0.789
Dallas Wholesale - Borrower Paid,FHA High Balance 5/1 CMT ARM (FHBT5),3.500,-1.655,-1.499,-1.342,-1.186,,-0.811
Dallas Wholesale - Borrower Paid,FHA High Balance 5/1 CMT ARM (FHBT5),3.625,-1.674,-1.518,-1.362,-1.205,,-0.830
Dallas Wholesale - Borrower Paid,FHA High Balance 5/1 CMT ARM (FHBT5),3.750,-1.680,-1.524,-1.368,-1.212,,-0.837
Dallas Wholesale - Borrower Paid,FHA High Balance 5/1 CMT ARM (FHBT5),3.875,-1.981,-1.825,-1.668,-1.512,,-1.137
Dallas Wholesale - Borrower Paid,FHA High Balance 5/1 CMT ARM (FHBT5),4.000,-2.279,-2.123,-1.966,-1.810,,-1.435
Dallas Wholesale - Borrower Paid,FHA High Balance 5/1 CMT ARM (FHBT5),4.125,-2.571,-2.415,-2.258,-2.102,,-1.727
Dallas Wholesale - Borrower Paid,FHA High Balance 5/1 CMT ARM (FHBT5),4.250,-2.849,-2.693,-2.536,-2.380,,-2.005
Dallas Wholesale - Borrower Paid,VA High Balance Fixed 30 (VHBF30),3.250,0.255,0.328,0.406,0.473,,0.848
Dallas Wholesale - Borrower Paid,VA High Balance Fixed 30 (VHBF30),3.375,-0.222,-0.149,-0.071,-0.003,,0.372
Dallas Wholesale - Borrower Paid,VA High Balance Fixed 30 (VHBF30),3.500,-0.684,-0.611,-0.533,-0.465,,-0.090
